id,MLM,HLM
TEST_000,29.314406752586365,52.178327798843384
TEST_001,71.51903867721558,81.00328397750854
TEST_002,36.569329380989075,54.71526622772217
TEST_003,43.212560415267944,63.9165153503418
TEST_004,51.200623512268066,72.22621011734009
TEST_005,53.954646587371826,79.19604587554932
TEST_006,31.504931688308716,59.11731743812561
TEST_007,20.241550028324127,49.61168026924133
TEST_008,29.27420949935913,44.75063920021057
TEST_009,21.470827877521515,52.85864329338074
TEST_010,25.93637776374817,44.12998366355896
TEST_011,55.85287928581238,75.23469924926758
TEST_012,55.09493565559387,62.092036724090576
TEST_013,32.88288080692291,55.08580231666565
TEST_014,19.66655659675598,46.131022453308105
TEST_015,58.963605880737305,79.73654747009277
TEST_016,31.98697203397751,33.15511965751648
TEST_017,51.62689208984375,75.33733987808228
TEST_018,76.71026039123535,77.11047649383545
TEST_019,53.244890451431274,67.47269439697266
TEST_020,25.620377779006958,45.087486743927
TEST_021,11.035914838314056,24.56014621257782
TEST_022,13.92113533616066,20.560732543468475
TEST_023,31.64498198032379,48.989543437957764
TEST_024,21.448918640613556,35.924052715301514
TEST_025,29.173049449920654,54.66068148612976
TEST_026,19.884768903255463,42.1473593711853
TEST_027,64.32061886787415,81.63540935516357
TEST_028,42.15806818008423,57.631635427474976
TEST_029,44.331835985183716,56.90646719932556
TEST_030,42.89242911338806,56.92261242866516
TEST_031,20.19731193780899,34.71106672286987
TEST_032,25.75249671936035,51.99032282829285
TEST_033,41.01027715206146,53.325355052948
TEST_034,28.740554809570312,57.83348894119263
TEST_035,24.91304636001587,33.06566822528839
TEST_036,26.584845542907715,46.94648051261902
TEST_037,51.0790491104126,69.61341381072998
TEST_038,20.898806631565094,50.3808331489563
TEST_039,21.72562712430954,47.94931936264038
TEST_040,38.94681644439697,44.46394991874695
TEST_041,55.32832908630371,81.3130464553833
TEST_042,22.223188400268555,29.937660813331604
TEST_043,18.290895462036133,44.31250333786011
TEST_044,21.14605963230133,38.96566843986511
TEST_045,60.87768292427063,73.73155164718628
TEST_046,19.29196345806122,36.457292318344116
TEST_047,17.146263539791107,31.172894716262817
TEST_048,61.28111910820007,69.15067338943481
TEST_049,40.75045156478882,52.291598081588745
TEST_050,64.98876905441284,70.60055160522461
TEST_051,28.851260900497437,45.25804352760315
TEST_052,22.096995532512665,44.49505662918091
TEST_053,31.61707043647766,43.77551758289337
TEST_054,20.58722174167633,46.02727818489075
TEST_055,26.143069863319397,47.567930936813354
TEST_056,52.89831185340881,67.73830318450928
TEST_057,40.086453914642334,64.52198910713196
TEST_058,20.746792912483215,34.949066519737244
TEST_059,43.26442909240723,52.19907760620117
TEST_060,17.939656734466553,40.765764474868774
TEST_061,55.40073037147522,69.44652223587036
TEST_062,49.97004985809326,67.51412057876587
TEST_063,61.63759160041809,74.26616048812866
TEST_064,29.42657434940338,56.53617238998413
TEST_065,43.52532696723938,55.504451751708984
TEST_066,36.54620313644409,68.8322319984436
TEST_067,49.734395265579224,67.17031908035278
TEST_068,44.831114292144775,64.79443693161011
TEST_069,44.475152015686035,65.69500088691711
TEST_070,21.610881090164185,68.91503381729126
TEST_071,41.029752254486084,63.85430407524109
TEST_072,29.192694306373596,59.10939908027649
TEST_073,46.540053367614746,74.18563604354858
TEST_074,23.156132698059082,39.57183265686035
TEST_075,65.6032726764679,77.84519958496094
TEST_076,42.186574935913086,65.22565007209778
TEST_077,41.59210228919983,49.6703896522522
TEST_078,46.72189497947693,68.02660799026489
TEST_079,26.72815430164337,33.876946568489075
TEST_080,57.84194850921631,72.89603424072266
TEST_081,47.137606620788574,56.8557870388031
TEST_082,27.799001455307007,44.23630356788635
TEST_083,31.615973234176636,31.64899182319641
TEST_084,24.520548462867737,46.143972635269165
TEST_085,66.81560611724854,75.57618045806885
TEST_086,30.068196535110474,37.14381515979767
TEST_087,66.02288794517517,80.81120681762695
TEST_088,50.54280424118042,66.63196229934692
TEST_089,53.74588227272034,73.66114807128906
TEST_090,29.06709063053131,41.296756982803345
TEST_091,22.328527092933655,32.367552042007446
TEST_092,42.1074960231781,60.015647172927856
TEST_093,44.146135568618774,48.37063407897949
TEST_094,72.21013307571411,73.226891040802
TEST_095,21.070682048797607,40.397146701812744
TEST_096,67.9637360572815,79.72596883773804
TEST_097,75.77597951889038,73.21742963790894
TEST_098,16.429245591163635,37.5095329284668
TEST_099,11.287674725055695,24.122660398483276
TEST_100,67.98729586601257,74.27216005325317
TEST_101,15.803992807865143,31.138721585273743
TEST_102,55.01822519302368,71.36980867385864
TEST_103,51.47887349128723,77.1459789276123
TEST_104,33.75456988811493,45.978949308395386
TEST_105,47.2677047252655,63.66636633872986
TEST_106,51.37647843360901,56.451114892959595
TEST_107,61.474650859832764,75.22737216949463
TEST_108,46.35713577270508,73.62757205963135
TEST_109,19.638555109500885,48.102498054504395
TEST_110,26.530348896980286,50.53257131576538
TEST_111,29.364499926567078,56.87173795700073
TEST_112,25.336013734340668,29.632931351661682
TEST_113,55.89227557182312,62.17101168632507
TEST_114,29.113444924354553,66.22327041625977
TEST_115,19.62278413772583,33.228859543800354
TEST_116,20.38664585351944,33.033661127090454
TEST_117,36.3562273979187,51.5545973777771
TEST_118,39.891316175460815,48.9245502948761
TEST_119,26.854411244392395,40.02368402481079
TEST_120,56.98072052001953,77.39878559112549
TEST_121,42.39685773849487,62.61483359336853
TEST_122,13.842260777950287,30.247979879379272
TEST_123,51.66436791419983,74.6265139579773
TEST_124,13.115796625614166,34.012617349624634
TEST_125,66.51434326171875,76.33045673370361
TEST_126,19.24597680568695,48.54756760597229
TEST_127,58.051990032196045,77.21856880187988
TEST_128,47.866795778274536,64.09606385231018
TEST_129,25.03077244758606,40.0456063747406
TEST_130,38.09979248046875,71.61632108688354
TEST_131,20.689834356307983,42.48059296607971
TEST_132,23.21192967891693,44.07731318473816
TEST_133,51.70695209503174,64.36772680282593
TEST_134,31.986233830451965,42.868645668029785
TEST_135,44.50419235229492,66.30922985076904
TEST_136,59.12187576293945,69.34240579605103
TEST_137,30.47456669807434,53.08685374259949
TEST_138,27.29815834760666,25.510103464126587
TEST_139,42.53805100917816,41.95726704597473
TEST_140,22.567795991897583,37.73398971557617
TEST_141,31.297770261764526,42.452176094055176
TEST_142,30.808878421783447,48.262590646743774
TEST_143,20.890980899333954,33.65104949474335
TEST_144,44.917691707611084,76.32912826538086
