id,MLM,HLM
TEST_000,26.54945,49.043304
TEST_001,70.83096,84.664856
TEST_002,32.710537,48.107853
TEST_003,46.218018,69.84048
TEST_004,60.97711,72.19435
TEST_005,61.430305,77.08328
TEST_006,30.000404,54.561363
TEST_007,23.04369,46.05034
TEST_008,26.917444,38.98551
TEST_009,16.009113,46.10576
TEST_010,32.252747,46.201187
TEST_011,57.627007,75.96129
TEST_012,56.820553,71.533875
TEST_013,40.184155,64.99773
TEST_014,20.87429,38.411667
TEST_015,67.18216,79.05411
TEST_016,36.61477,36.03803
TEST_017,51.20517,77.11113
TEST_018,74.39322,80.49871
TEST_019,59.986034,74.39562
TEST_020,19.836535,35.113182
TEST_021,19.38758,32.119812
TEST_022,19.870178,30.611706
TEST_023,29.74565,39.512268
TEST_024,24.243645,40.510975
TEST_025,26.707314,52.75099
TEST_026,23.04006,48.09762
TEST_027,62.31816,79.52548
TEST_028,35.750374,61.561996
TEST_029,42.83591,65.90779
TEST_030,41.042027,52.916477
TEST_031,20.86063,34.774254
TEST_032,20.81997,45.17035
TEST_033,36.78213,50.622852
TEST_034,26.397701,50.52426
TEST_035,22.666164,29.570297
TEST_036,31.665226,54.17253
TEST_037,55.381126,76.89285
TEST_038,23.32423,46.483116
TEST_039,20.282095,44.357353
TEST_040,32.58134,39.136845
TEST_041,62.510864,82.33574
TEST_042,24.879448,30.41071
TEST_043,20.092514,36.451195
TEST_044,26.72146,41.483
TEST_045,67.00985,74.08771
TEST_046,24.625816,43.68779
TEST_047,18.391876,30.842396
TEST_048,58.58085,71.47888
TEST_049,41.067772,59.80875
TEST_050,67.157074,76.73988
TEST_051,27.78975,43.19224
TEST_052,29.342228,40.88199
TEST_053,36.068253,40.533165
TEST_054,23.982227,52.278107
TEST_055,24.05164,49.537758
TEST_056,42.14541,64.04212
TEST_057,45.021355,72.21762
TEST_058,22.886864,39.12095
TEST_059,42.9554,50.834126
TEST_060,19.895552,37.031666
TEST_061,57.205956,71.71779
TEST_062,37.757153,50.804867
TEST_063,59.20408,73.88383
TEST_064,36.79394,65.31746
TEST_065,37.033966,54.121204
TEST_066,36.89056,68.117424
TEST_067,42.446514,55.523396
TEST_068,47.063824,69.51043
TEST_069,41.779335,68.83971
TEST_070,23.207512,65.00203
TEST_071,32.182877,64.76387
TEST_072,30.250397,55.024673
TEST_073,51.80014,78.83574
TEST_074,21.637985,33.41661
TEST_075,63.97968,80.194
TEST_076,39.207184,59.919075
TEST_077,42.653877,50.603523
TEST_078,39.800755,60.741493
TEST_079,38.802517,44.12845
TEST_080,71.9805,79.57637
TEST_081,50.892235,65.1306
TEST_082,29.89117,41.39305
TEST_083,19.628551,33.00539
TEST_084,32.46077,48.3322
TEST_085,67.035675,72.31729
TEST_086,39.63631,41.027515
TEST_087,74.12556,81.532555
TEST_088,47.4538,65.20446
TEST_089,61.236618,77.7489
TEST_090,22.817026,36.623085
