id,MLM,HLM
TEST_000,26.04053556919098,46.41674184799194
TEST_001,64.22666692733765,78.8691725730896
TEST_002,30.357535123825073,54.71556806564331
TEST_003,46.32399892807007,65.5242178440094
TEST_004,60.384764671325684,76.49346113204956
TEST_005,57.707210540771484,78.28204679489136
TEST_006,32.62830722332001,55.20270133018494
TEST_007,26.285968780517578,53.24717354774475
TEST_008,17.939932465553284,37.41167664527893
TEST_009,23.02494204044342,55.27794098854065
TEST_010,40.78477215766907,56.36257576942444
TEST_011,65.33759069442749,80.7113265991211
TEST_012,48.549100399017334,69.6741509437561
TEST_013,44.75212907791138,62.837921380996704
TEST_014,16.90169060230255,29.576181054115295
TEST_015,72.21543550491333,77.66082620620728
TEST_016,49.836387395858765,52.14694881439209
TEST_017,40.38332915306091,66.86271476745605
TEST_018,66.46816563606262,76.55962705612183
TEST_019,62.61237597465515,77.03440809249878
TEST_020,25.586655259132385,39.01666879653931
TEST_021,22.923022270202637,36.569220542907715
TEST_022,30.54499661922455,45.83421182632446
TEST_023,4.887870892416686,16.670966267585754
TEST_024,32.356189012527466,48.185720443725586
TEST_025,19.518014788627625,48.72200393676758
TEST_026,15.743744909763336,43.26788830757141
TEST_027,63.35398054122925,75.57891702651978
TEST_028,33.81738018989563,58.45980739593506
TEST_029,60.366188764572144,65.92813467979431
TEST_030,31.36304771900177,48.762611627578735
TEST_031,22.45838475227356,38.863335371017456
TEST_032,15.404070138931274,35.95778822898865
TEST_033,34.50382685661316,58.62595009803772
TEST_034,33.75067865848541,53.79829478263855
TEST_035,25.81654167175293,39.17060995101929
TEST_036,19.802786946296692,45.66674256324768
TEST_037,38.589696168899536,68.39863634109497
TEST_038,35.65898370742798,55.468250036239624
TEST_039,9.841325879096985,36.92933940887451
TEST_040,34.519814014434814,40.78598141670227
TEST_041,66.8093695640564,87.6485824584961
TEST_042,23.144946813583374,32.60037076473236
TEST_043,33.65080380439758,43.73924541473389
TEST_044,23.47192633152008,42.47294235229492
TEST_045,57.20354437828064,74.89998054504395
TEST_046,25.366576671600342,38.67511820793152
TEST_047,16.2965105175972,30.160558223724365
TEST_048,56.06054639816284,72.92378902435303
TEST_049,22.926439881324768,44.83347153663635
TEST_050,62.70251154899597,79.19588088989258
TEST_051,23.273725271224976,40.37630319595337
TEST_052,35.07996666431427,45.80604600906372
TEST_053,26.047335386276245,43.49823546409607
TEST_054,24.132459044456482,48.52979516983032
TEST_055,26.91351068019867,49.71308350563049
TEST_056,48.50409412384033,68.70378160476685
TEST_057,36.48972177505493,58.72821092605591
TEST_058,29.44505286216736,43.929757833480835
TEST_059,24.62437653541565,42.20570778846741
TEST_060,24.60273849964142,46.65969705581665
TEST_061,65.8888669013977,77.5292010307312
TEST_062,23.91054779291153,43.15875768661499
TEST_063,55.8503475189209,70.99853610992432
TEST_064,21.200669586658478,36.248401165008545
TEST_065,22.87873864173889,46.86867094039917
TEST_066,57.47205710411072,66.2637710571289
TEST_067,33.53295981884003,49.76991105079651
TEST_068,36.2077534198761,57.566606521606445
TEST_069,33.282400608062744,57.601966381073
TEST_070,30.508255124092102,51.717464447021484
TEST_071,43.000699520111084,68.32364344596863
TEST_072,33.647117257118225,51.905927658081055
TEST_073,50.336037158966064,73.11057662963867
TEST_074,35.82062292098999,49.55723857879639
TEST_075,66.82100915908813,76.63124942779541
TEST_076,25.2539142370224,56.98513698577881
TEST_077,51.00137114524841,66.42090940475464
TEST_078,39.601629972457886,61.20363402366638
TEST_079,24.644292414188385,33.2466242313385
TEST_080,60.073471784591675,73.4877142906189
TEST_081,64.19421696662903,68.32763767242432
TEST_082,20.479586839675903,37.55804395675659
TEST_083,20.129938662052155,36.95675265789032
TEST_084,21.616878867149353,33.41063892841339
TEST_085,67.73219561576843,76.25279188156128
TEST_086,43.372421860694885,43.34332251548767
TEST_087,72.66241359710693,83.15361022949219
TEST_088,36.04384422302246,56.93715763092041
TEST_089,56.59599018096924,78.13936042785645
TEST_090,32.98246252536774,50.31127977371216
TEST_091,23.089505791664124,36.35566163063049
TEST_092,27.15947437286377,38.30577206611633
TEST_093,32.225728273391724,54.49428367614746
TEST_094,65.67971324920654,76.29763889312744
TEST_095,21.456984043121338,47.88071274757385
TEST_096,62.50575566291809,74.62147521972656
TEST_097,71.28332757949829,73.32157182693481
TEST_098,26.085302352905273,34.48567545413971
TEST_099,26.3479984998703,40.13615894317627
TEST_100,68.84970808029175,81.88923025131226
TEST_101,12.83106380701065,33.682520031929016
TEST_102,57.0601909160614,77.76675653457642
TEST_103,53.473310708999634,76.3171558380127
TEST_104,30.422377824783325,53.787763595581055
TEST_105,54.28817105293274,71.33654499053955
TEST_106,42.40682792663574,58.44827437400818
TEST_107,72.02160167694092,77.98600101470947
TEST_108,41.60551190376282,72.65324068069458
TEST_109,21.214259266853333,45.307904958724976
TEST_110,39.03785049915314,59.20194602012634
TEST_111,34.12208652496338,62.34579062461853
TEST_112,19.982315599918365,31.896096110343933
TEST_113,64.7583909034729,75.75418138504028
TEST_114,35.324918031692505,60.19679880142212
TEST_115,15.614908456802368,36.626606464385986
TEST_116,27.9114910364151,40.798497438430786
TEST_117,37.58011341094971,58.06879925727844
