id,MLM,HLM
TEST_000,25.723785,43.703552
TEST_001,64.60409,81.82837
TEST_002,29.057882,55.16536
TEST_003,46.04907,65.976006
TEST_004,61.319954,80.59235
TEST_005,54.61965,77.08271
TEST_006,31.904749,50.488537
TEST_007,28.08123,53.72315
TEST_008,18.104204,35.03058
TEST_009,23.294762,56.132347
TEST_010,36.854237,54.938663
TEST_011,63.871822,81.22296
TEST_012,50.908802,70.624695
TEST_013,47.820293,64.021225
TEST_014,14.768046,26.745487
TEST_015,72.65462,78.68396
TEST_016,57.463013,63.444027
TEST_017,39.614258,68.351555
TEST_018,67.63509,75.262054
TEST_019,63.6455,78.09719
TEST_020,28.08401,43.358803
TEST_021,24.681734,37.595016
TEST_022,30.949991,44.21989
TEST_023,2.7503226,10.033959
TEST_024,33.85407,47.008892
TEST_025,19.663519,44.11572
TEST_026,14.9597845,46.81432
TEST_027,61.71946,75.886444
TEST_028,35.234787,57.520947
TEST_029,55.43051,60.36889
TEST_030,32.97376,48.18317
TEST_031,23.680893,40.625122
TEST_032,15.537258,36.84141
TEST_033,36.378086,57.761925
TEST_034,33.54085,55.218594
TEST_035,27.403053,39.89804
TEST_036,19.958792,44.73903
TEST_037,40.32736,66.19002
TEST_038,38.398083,55.340454
TEST_039,8.464656,31.731762
TEST_040,39.69455,45.5547
TEST_041,69.238144,90.22708
TEST_042,24.435764,32.06233
TEST_043,33.215454,47.23861
TEST_044,24.423395,42.14481
TEST_045,65.26945,80.35349
TEST_046,25.388212,38.19627
TEST_047,18.09176,29.411484
TEST_048,54.60585,71.69323
TEST_049,23.77586,45.303596
TEST_050,61.68148,76.75158
TEST_051,20.457542,37.858044
TEST_052,35.534317,47.1741
TEST_053,23.209497,38.762012
TEST_054,23.235764,45.92138
TEST_055,26.632526,48.817783
TEST_056,48.481586,67.39095
TEST_057,38.991283,58.53674
TEST_058,30.115387,43.99216
TEST_059,24.501194,41.86524
TEST_060,24.814238,46.417194
TEST_061,65.32667,78.20715
TEST_062,24.927383,41.832634
TEST_063,56.34315,72.860146
TEST_064,22.947958,40.972736
TEST_065,24.56526,47.00593
TEST_066,56.53669,65.87641
TEST_067,35.39935,52.408653
TEST_068,39.153316,59.859547
TEST_069,31.018084,52.717793
TEST_070,33.05678,51.753574
TEST_071,42.6474,68.17364
TEST_072,34.44273,51.79707
TEST_073,52.500786,76.294716
TEST_074,33.662964,47.29519
TEST_075,67.808136,77.70399
TEST_076,24.837856,54.48906
TEST_077,48.851162,63.332542
TEST_078,42.635723,63.2876
TEST_079,25.841185,37.481697
TEST_080,61.797268,76.0191
TEST_081,65.29938,70.873825
TEST_082,20.012152,36.947277
TEST_083,20.092564,36.223392
TEST_084,22.894684,35.42214
TEST_085,65.01999,72.02938
TEST_086,46.76859,44.063168
TEST_087,75.18986,85.988884
TEST_088,36.410225,54.565105
TEST_089,54.678535,77.32885
TEST_090,31.064096,46.501034
TEST_091,23.927124,37.971245
TEST_092,27.79962,38.67124
TEST_093,34.034138,55.414078
TEST_094,64.51915,73.08287
TEST_095,20.728935,46.593052
TEST_096,64.18636,77.275444
TEST_097,75.44432,74.83287
TEST_098,28.837643,39.31881
TEST_099,26.42436,38.379368
TEST_100,69.987816,81.150085
TEST_101,13.240447,30.624096
TEST_102,56.093315,79.11274
TEST_103,52.227684,75.60397
TEST_104,29.351118,51.790398
TEST_105,53.737907,71.772865
TEST_106,42.568005,53.106346
TEST_107,71.94413,79.46754
TEST_108,44.413235,73.45884
TEST_109,20.716387,42.255543
TEST_110,44.266,61.23336
TEST_111,34.293564,62.4221
TEST_112,20.335274,33.094975
TEST_113,64.151924,73.03113
TEST_114,38.289474,58.62798
TEST_115,14.993465,36.015648
TEST_116,28.948107,38.420864
TEST_117,38.676746,59.449154
TEST_118,60.75283,65.69443
TEST_119,34.42835,53.42312
TEST_120,61.846615,74.72422
TEST_121,42.761845,62.40717
TEST_122,26.280275,41.932655
TEST_123,63.491238,71.375755
TEST_124,21.401768,37.046688
TEST_125,63.082565,76.78377
TEST_126,16.181614,39.69402
TEST_127,65.06333,75.943214
TEST_128,69.16393,82.79712
TEST_129,17.155937,35.17638
TEST_130,43.04517,63.571087
TEST_131,15.278349,36.842148
TEST_132,19.349302,45.972004
TEST_133,45.031246,69.08656
TEST_134,22.046398,48.112846
TEST_135,29.979889,52.964615
TEST_136,60.676735,65.85944
TEST_137,31.896688,50.928646
TEST_138,25.324493,33.249226
TEST_139,25.925018,26.862665
TEST_140,22.79551,38.05782
TEST_141,26.322426,31.942408
TEST_142,43.167427,52.50621
TEST_143,16.039906,25.97717
TEST_144,44.88535,63.40709
TEST_145,22.309826,43.13414
TEST_146,76.38817,91.0195
TEST_147,46.013676,65.446434
TEST_148,0.79110473,13.475088
