id,MLM,HLM
TEST_000,26.795185,45.83048
TEST_001,68.71434,82.56076
TEST_002,31.880728,49.15077
TEST_003,39.25421,68.82378
TEST_004,59.578575,77.91373
TEST_005,63.98098,85.69561
TEST_006,30.86718,54.07392
TEST_007,23.40679,47.519062
TEST_008,25.315166,35.16598
TEST_009,15.551228,46.050297
TEST_010,37.847164,44.897064
TEST_011,56.898266,78.58461
TEST_012,53.050335,71.88453
TEST_013,37.62703,63.803482
TEST_014,16.685144,40.286057
TEST_015,62.955807,79.13234
TEST_016,34.297207,35.55047
TEST_017,64.635315,78.20103
TEST_018,77.77342,82.78136
TEST_019,57.146683,77.7356
TEST_020,20.311543,38.35317
TEST_021,14.305582,28.968513
TEST_022,18.843021,31.604643
TEST_023,28.19694,38.848526
TEST_024,23.567854,39.9488
TEST_025,26.814137,56.465584
TEST_026,17.81077,47.199142
TEST_027,68.4152,81.14609
TEST_028,33.786366,57.80471
TEST_029,42.882225,64.07861
TEST_030,39.635895,58.306778
TEST_031,22.624004,35.529945
TEST_032,20.493011,43.036198
TEST_033,39.210476,55.22857
TEST_034,21.78861,48.100945
TEST_035,24.846504,30.622616
TEST_036,30.726873,55.95871
TEST_037,56.46876,78.52763
TEST_038,20.55795,47.486588
TEST_039,21.898653,45.39182
TEST_040,36.094997,40.9545
TEST_041,61.90885,82.081345
TEST_042,17.82412,25.917755
TEST_043,17.658926,35.56346
TEST_044,26.619314,36.362198
TEST_045,69.918205,75.288605
TEST_046,18.373278,43.058384
TEST_047,17.546303,29.198515
TEST_048,57.128483,73.97348
TEST_049,38.537067,61.998184
TEST_050,74.380226,82.3298
TEST_051,25.33319,46.67678
TEST_052,28.335815,45.419262
TEST_053,32.569687,43.67923
TEST_054,24.47405,48.964756
TEST_055,20.87233,47.889397
TEST_056,41.451176,65.45879
TEST_057,39.234524,69.21922
TEST_058,17.698404,31.419401
TEST_059,40.075935,46.93912
TEST_060,19.456757,40.24733
TEST_061,58.035057,74.93325
TEST_062,37.33954,52.470367
TEST_063,60.34353,79.871185
