ID,ECLO
ACCIDENT_39609,3.9295317410664894
ACCIDENT_39610,3.468248069646412
ACCIDENT_39611,5.077231835288472
ACCIDENT_39612,4.306850430886077
ACCIDENT_39613,4.631677610093308
ACCIDENT_39614,3.718075574617677
ACCIDENT_39615,4.289036248880366
ACCIDENT_39616,3.639095608837833
ACCIDENT_39617,4.071974898902752
ACCIDENT_39618,4.4048614942939555
ACCIDENT_39619,4.164010813025108
ACCIDENT_39620,3.3518076447707075
ACCIDENT_39621,3.907792472723049
ACCIDENT_39622,3.2672336162847193
ACCIDENT_39623,3.069419257547148
ACCIDENT_39624,4.383828299575084
ACCIDENT_39625,4.274004662709039
ACCIDENT_39626,4.2021906127920605
ACCIDENT_39627,4.132390952166174
ACCIDENT_39628,4.726121720555243
ACCIDENT_39629,3.374088160317941
ACCIDENT_39630,3.1747870239703815
ACCIDENT_39631,4.261308077797173
ACCIDENT_39632,4.35024028131088
ACCIDENT_39633,4.2184896306818995
ACCIDENT_39634,4.560697229229896
ACCIDENT_39635,4.31744554269938
ACCIDENT_39636,4.833132885995866
ACCIDENT_39637,3.3898257080831398
ACCIDENT_39638,4.4106143822373305
ACCIDENT_39639,4.52033411433238
ACCIDENT_39640,4.092740024987554
ACCIDENT_39641,4.742571350886223
ACCIDENT_39642,3.3919526621082756
ACCIDENT_39643,4.422742589198956
ACCIDENT_39644,3.070090563243559
ACCIDENT_39645,3.572692836298034
ACCIDENT_39646,4.684828100911636
ACCIDENT_39647,5.036753980365374
ACCIDENT_39648,5.592881804071293
ACCIDENT_39649,3.080720281079219
ACCIDENT_39650,3.7058746691095688
ACCIDENT_39651,3.4565089227894443
ACCIDENT_39652,4.681750802786576
ACCIDENT_39653,3.60379631561069
ACCIDENT_39654,3.42064227366932
ACCIDENT_39655,3.8968797558573716
ACCIDENT_39656,3.5926615318675985
ACCIDENT_39657,4.1225048585122925
ACCIDENT_39658,4.150516104954654
ACCIDENT_39659,3.744588756471458
ACCIDENT_39660,4.295295816917447
ACCIDENT_39661,3.933789812625298
ACCIDENT_39662,4.653334949477865
ACCIDENT_39663,4.133542574584922
ACCIDENT_39664,3.6785136900792645
ACCIDENT_39665,3.8903585251488204
ACCIDENT_39666,3.274764011725817
ACCIDENT_39667,3.961079750254326
ACCIDENT_39668,3.36462411704734
ACCIDENT_39669,3.377761517531292
ACCIDENT_39670,3.933641686090421
ACCIDENT_39671,4.6322482545298245
ACCIDENT_39672,4.088299852802106
ACCIDENT_39673,3.48861751517535
ACCIDENT_39674,4.449993303684143
ACCIDENT_39675,3.7073442103152683
ACCIDENT_39676,4.1860248017112225
ACCIDENT_39677,3.3539848627521227
ACCIDENT_39678,3.623584502974089
ACCIDENT_39679,4.288170227579015
ACCIDENT_39680,4.214961512697384
ACCIDENT_39681,3.2354003608552357
ACCIDENT_39682,3.745435964893273
ACCIDENT_39683,3.79849497820798
ACCIDENT_39684,3.4338976824126712
ACCIDENT_39685,4.395655875860719
ACCIDENT_39686,4.753309686968935
ACCIDENT_39687,4.5182939993466515
ACCIDENT_39688,3.184292835174075
ACCIDENT_39689,4.428876071420182
ACCIDENT_39690,4.184518227731951
ACCIDENT_39691,3.9110828422016
ACCIDENT_39692,3.6889396161466688
ACCIDENT_39693,3.599545161036881
ACCIDENT_39694,4.546360279401716
ACCIDENT_39695,3.9373761396534905
ACCIDENT_39696,4.491202017417551
ACCIDENT_39697,3.8962817815401856
ACCIDENT_39698,4.0973650220498286
ACCIDENT_39699,3.654381252461794
ACCIDENT_39700,4.031154992210624
ACCIDENT_39701,4.234575608055254
ACCIDENT_39702,4.090564216330631
ACCIDENT_39703,4.520079662828254
ACCIDENT_39704,4.1006670155257705
ACCIDENT_39705,4.051561931595721
ACCIDENT_39706,3.260141009933446
ACCIDENT_39707,4.182867492175716
ACCIDENT_39708,4.103152453155653
ACCIDENT_39709,4.188290172760665
ACCIDENT_39710,3.4571572381021456
ACCIDENT_39711,3.7269836659231865
ACCIDENT_39712,3.8183068676130683
ACCIDENT_39713,3.9903269521661344
ACCIDENT_39714,4.225194734299674
ACCIDENT_39715,4.636252207721453
ACCIDENT_39716,3.9873115200750315
ACCIDENT_39717,4.334238224430008
ACCIDENT_39718,4.034377453017346
ACCIDENT_39719,4.002655386831116
ACCIDENT_39720,3.895935327679619
ACCIDENT_39721,4.176961291644174
ACCIDENT_39722,4.19194769201083
ACCIDENT_39723,4.118049433312374
ACCIDENT_39724,4.094734047868624
ACCIDENT_39725,4.124680561287974
ACCIDENT_39726,4.437235166825982
ACCIDENT_39727,3.2714622339519126
ACCIDENT_39728,3.892151552234714
ACCIDENT_39729,4.183920222409397
ACCIDENT_39730,4.095202453274487
ACCIDENT_39731,4.224511543714356
ACCIDENT_39732,3.7796667320416386
ACCIDENT_39733,3.7690263203201546
ACCIDENT_39734,3.3481195177743253
ACCIDENT_39735,3.938594145383255
ACCIDENT_39736,3.9862928448675565
ACCIDENT_39737,3.5902221098527
ACCIDENT_39738,4.140211864803603
ACCIDENT_39739,4.135975819848097
ACCIDENT_39740,3.965553636966933
ACCIDENT_39741,3.430423276657213
ACCIDENT_39742,3.939765491276207
ACCIDENT_39743,3.8332130893240146
ACCIDENT_39744,4.16440519601735
ACCIDENT_39745,4.10146845061738
ACCIDENT_39746,3.3557825867415634
ACCIDENT_39747,3.939088154576439
ACCIDENT_39748,4.121001065060012
ACCIDENT_39749,3.10034168603563
ACCIDENT_39750,3.7323562713926592
ACCIDENT_39751,3.484798672593967
ACCIDENT_39752,4.38099630663027
ACCIDENT_39753,4.085460627640325
ACCIDENT_39754,3.962913854890795
ACCIDENT_39755,3.6516213381780207
ACCIDENT_39756,4.004328394574221
ACCIDENT_39757,4.184751284395208
ACCIDENT_39758,4.524191397062648
ACCIDENT_39759,3.249879374883332
ACCIDENT_39760,4.160703219830941
ACCIDENT_39761,4.101930014383699
