ID,ECLO
ACCIDENT_39609,3.82971434106649
ACCIDENT_39610,3.4552391196464125
ACCIDENT_39611,4.7991376352884725
ACCIDENT_39612,4.206591630886077
ACCIDENT_39613,4.485215110093308
ACCIDENT_39614,3.8161645746176767
ACCIDENT_39615,4.3190114488803655
ACCIDENT_39616,3.547222108837833
ACCIDENT_39617,4.216348548902752
ACCIDENT_39618,4.368462994293957
ACCIDENT_39619,4.288033513025107
ACCIDENT_39620,3.3267884447707075
ACCIDENT_39621,4.103009122723049
ACCIDENT_39622,3.2789013662847193
ACCIDENT_39623,3.1380824575471475
ACCIDENT_39624,4.313720299575085
ACCIDENT_39625,4.250509862709038
ACCIDENT_39626,4.400511712792062
ACCIDENT_39627,4.348478052166175
ACCIDENT_39628,4.6306267205552425
ACCIDENT_39629,3.3526769603179414
ACCIDENT_39630,3.274437623970381
ACCIDENT_39631,4.076172477797173
ACCIDENT_39632,4.21880468131088
ACCIDENT_39633,4.2284268306819
ACCIDENT_39634,4.448457179229896
ACCIDENT_39635,4.359794192699379
ACCIDENT_39636,4.651048535995866
ACCIDENT_39637,3.39435095808314
ACCIDENT_39638,4.27541988223733
ACCIDENT_39639,4.41432771433238
ACCIDENT_39640,4.158109874987554
ACCIDENT_39641,4.563584850886224
ACCIDENT_39642,3.4296123621082755
ACCIDENT_39643,4.479490789198956
ACCIDENT_39644,3.1393967632435595
ACCIDENT_39645,3.459460436298034
ACCIDENT_39646,4.628092600911636
ACCIDENT_39647,4.803348980365373
ACCIDENT_39648,5.243950304071294
ACCIDENT_39649,3.147512331079219
ACCIDENT_39650,3.712629569109569
ACCIDENT_39651,3.373701172789444
ACCIDENT_39652,4.451776752786575
ACCIDENT_39653,3.53046601561069
ACCIDENT_39654,3.36440382366932
ACCIDENT_39655,3.8762650058573715
ACCIDENT_39656,3.5646604318675985
ACCIDENT_39657,3.945786008512292
ACCIDENT_39658,4.175136154954655
ACCIDENT_39659,3.717961806471458
ACCIDENT_39660,4.134120016917446
ACCIDENT_39661,3.7800762126252985
ACCIDENT_39662,4.442337099477865
ACCIDENT_39663,4.038279274584921
ACCIDENT_39664,3.7603743900792646
ACCIDENT_39665,3.941099525148821
ACCIDENT_39666,3.260513161725817
ACCIDENT_39667,3.8374781002543266
ACCIDENT_39668,3.3390620670473394
ACCIDENT_39669,3.3186174675312925
ACCIDENT_39670,3.851733686090421
ACCIDENT_39671,4.506733754529824
ACCIDENT_39672,4.058120852802107
ACCIDENT_39673,3.4489920151753495
ACCIDENT_39674,4.367408003684143
ACCIDENT_39675,3.5873508603152686
ACCIDENT_39676,4.117493601711223
ACCIDENT_39677,3.2823870627521226
ACCIDENT_39678,3.5480935529740893
ACCIDENT_39679,4.1282869275790155
ACCIDENT_39680,4.145418362697384
ACCIDENT_39681,3.256238610855236
ACCIDENT_39682,3.8679257648932728
ACCIDENT_39683,3.72966582820798
ACCIDENT_39684,3.4051917324126713
ACCIDENT_39685,4.165519875860719
ACCIDENT_39686,4.415856886968934
ACCIDENT_39687,4.343077149346652
ACCIDENT_39688,3.2551993351740744
ACCIDENT_39689,4.230034271420182
ACCIDENT_39690,4.120458527731952
ACCIDENT_39691,3.7876151422016
ACCIDENT_39692,3.6191835661466687
ACCIDENT_39693,3.462746561036881
ACCIDENT_39694,4.241960079401715
ACCIDENT_39695,3.8394861396534905
ACCIDENT_39696,4.295376367417552
ACCIDENT_39697,3.981022431540186
ACCIDENT_39698,4.009552022049829
ACCIDENT_39699,3.688071502461794
ACCIDENT_39700,3.924459942210624
ACCIDENT_39701,4.226186958055255
ACCIDENT_39702,4.004013016330632
ACCIDENT_39703,4.381784162828254
