ID,ECLO
ACCIDENT_39609,3.9055573273776596
ACCIDENT_39610,3.5165944130976086
ACCIDENT_39611,4.829523223525648
ACCIDENT_39612,4.211389853924051
ACCIDENT_39613,4.482692740062205
ACCIDENT_39614,3.7284762830784515
ACCIDENT_39615,4.276559865920244
ACCIDENT_39616,3.5782992392252218
ACCIDENT_39617,4.091282965935168
ACCIDENT_39618,4.333080229529304
ACCIDENT_39619,4.176728742016738
ACCIDENT_39620,3.3051885298471384
ACCIDENT_39621,4.002861081815365
ACCIDENT_39622,3.254898444189813
ACCIDENT_39623,3.0818318050314324
ACCIDENT_39624,4.22784406638339
ACCIDENT_39625,4.2121140084726925
ACCIDENT_39626,4.300277775194707
ACCIDENT_39627,4.27539843477745
ACCIDENT_39628,4.622903480370161
ACCIDENT_39629,3.3466174402119613
ACCIDENT_39630,3.2002642159802543
ACCIDENT_39631,4.100245218531448
ACCIDENT_39632,4.157686487540587
ACCIDENT_39633,4.179825653787933
ACCIDENT_39634,4.442004919486597
ACCIDENT_39635,4.295261761799586
ACCIDENT_39636,4.645353590663911
ACCIDENT_39637,3.393158538722093
ACCIDENT_39638,4.182391121491553
ACCIDENT_39639,4.38701600955492
ACCIDENT_39640,4.060526016658369
ACCIDENT_39641,4.659646233924149
ACCIDENT_39642,3.4216151747388506
ACCIDENT_39643,4.402145992799304
ACCIDENT_39644,3.0809007088290397
ACCIDENT_39645,3.4809226908653557
ACCIDENT_39646,4.6162843672744245
ACCIDENT_39647,4.928386853576916
ACCIDENT_39648,5.4241768693808625
ACCIDENT_39649,3.08534112071948
ACCIDENT_39650,3.649471912739713
ACCIDENT_39651,3.5323152818596295
ACCIDENT_39652,4.49126343519105
ACCIDENT_39653,3.6073279770737936
ACCIDENT_39654,3.3588557491128803
ACCIDENT_39655,3.906917137238248
ACCIDENT_39656,3.5661942879117325
ACCIDENT_39657,4.061718005674861
ACCIDENT_39658,4.1759415366364365
ACCIDENT_39659,3.756541504314305
ACCIDENT_39660,4.2071993112782975
ACCIDENT_39661,3.9083719084168655
ACCIDENT_39662,4.488089932985243
ACCIDENT_39663,4.127298916389948
ACCIDENT_39664,3.753711593386176
ACCIDENT_39665,3.946023783432547
ACCIDENT_39666,3.2911470744838787
ACCIDENT_39667,3.934960366836217
ACCIDENT_39668,3.378032511364893
ACCIDENT_39669,3.355302311687528
ACCIDENT_39670,3.9028610573936136
ACCIDENT_39671,4.605088936353217
ACCIDENT_39672,4.1081488018680705
ACCIDENT_39673,3.474804576783567
ACCIDENT_39674,4.382571435789429
ACCIDENT_39675,3.6104836735435124
ACCIDENT_39676,4.100204201140815
ACCIDENT_39677,3.3856732418347484
ACCIDENT_39678,3.572345468649393
ACCIDENT_39679,4.23410081838601
