ID,ECLO
ACCIDENT_39609,3.8645656410664895
ACCIDENT_39610,3.4561689196464123
ACCIDENT_39611,4.900636335288472
ACCIDENT_39612,4.241799130886077
ACCIDENT_39613,4.480318110093308
ACCIDENT_39614,3.719164924617677
ACCIDENT_39615,4.274081498880366
ACCIDENT_39616,3.588508858837833
ACCIDENT_39617,4.094382698902752
ACCIDENT_39618,4.330382494293956
ACCIDENT_39619,4.176907813025107
ACCIDENT_39620,3.2733273947707078
ACCIDENT_39621,4.021610622723048
ACCIDENT_39622,3.217682466284719
ACCIDENT_39623,3.076121357547148
ACCIDENT_39624,4.237847799575085
ACCIDENT_39625,4.1889095127090386
ACCIDENT_39626,4.310046662792061
ACCIDENT_39627,4.258208802166175
ACCIDENT_39628,4.615777720555243
ACCIDENT_39629,3.2488065603179415
ACCIDENT_39630,3.194654323970381
ACCIDENT_39631,4.043756327797173
ACCIDENT_39632,4.16040148131088
ACCIDENT_39633,4.1733916306819
ACCIDENT_39634,4.4097930292298955
ACCIDENT_39635,4.2914431426993795
ACCIDENT_39636,4.652058035995866
ACCIDENT_39637,3.36012070808314
ACCIDENT_39638,4.18372388223733
ACCIDENT_39639,4.360417014332381
ACCIDENT_39640,4.0688652249875545
ACCIDENT_39641,4.627199850886224
ACCIDENT_39642,3.389860012108276
ACCIDENT_39643,4.384905289198956
ACCIDENT_39644,3.0708757132435593
ACCIDENT_39645,3.408601536298034
ACCIDENT_39646,4.5864863509116365
ACCIDENT_39647,4.877507480365374
ACCIDENT_39648,5.418750304071294
ACCIDENT_39649,3.0791773810792193
ACCIDENT_39650,3.644376769109569
ACCIDENT_39651,3.4479268227894444
ACCIDENT_39652,4.450485752786575
ACCIDENT_39653,3.64542491561069
ACCIDENT_39654,3.37402727366932
ACCIDENT_39655,3.9122100558573716
ACCIDENT_39656,3.5516382318675985
ACCIDENT_39657,4.031692008512293
ACCIDENT_39658,4.170835604954655
ACCIDENT_39659,3.755595606471458
ACCIDENT_39660,4.185508816917446
ACCIDENT_39661,3.8775150626252985
ACCIDENT_39662,4.475676599477865
ACCIDENT_39663,4.111955074584921
ACCIDENT_39664,3.7838878900792645
ACCIDENT_39665,3.9310865251488205
ACCIDENT_39666,3.2555792117258173
ACCIDENT_39667,3.9185480502543264
ACCIDENT_39668,3.3585131170473397
ACCIDENT_39669,3.320053567531292
ACCIDENT_39670,3.896174336090421
ACCIDENT_39671,4.5970066545298245
ACCIDENT_39672,4.073763702802106
ACCIDENT_39673,3.44129971517535
ACCIDENT_39674,4.385576803684143
ACCIDENT_39675,3.613918810315268
ACCIDENT_39676,4.084957301711222
ACCIDENT_39677,3.305294562752122
ACCIDENT_39678,3.5902613029740893
ACCIDENT_39679,4.200030727579016
ACCIDENT_39680,4.2976405126973845
ACCIDENT_39681,3.271535460855236
ACCIDENT_39682,3.891003114893273
ACCIDENT_39683,3.79325502820798
ACCIDENT_39684,3.492831582412671
ACCIDENT_39685,4.142434725860719
ACCIDENT_39686,4.522966386968934
ACCIDENT_39687,4.347421999346651
ACCIDENT_39688,3.2045700851740744
ACCIDENT_39689,4.284317571420182
ACCIDENT_39690,4.123950877731952
ACCIDENT_39691,3.9044409422016
ACCIDENT_39692,3.734457516146669
ACCIDENT_39693,3.5103931610368813
ACCIDENT_39694,4.314082429401715
ACCIDENT_39695,3.9214046396534905
ACCIDENT_39696,4.341559267417551
ACCIDENT_39697,4.032540681540186
ACCIDENT_39698,4.072700672049829
ACCIDENT_39699,3.691572902461794
ACCIDENT_39700,3.994560392210624
ACCIDENT_39701,4.203185458055255
ACCIDENT_39702,4.015946416330632
ACCIDENT_39703,4.410565162828254
ACCIDENT_39704,4.098135515525771
ACCIDENT_39705,3.951241581595721
ACCIDENT_39706,3.3244457099334457
ACCIDENT_39707,4.218623142175716
ACCIDENT_39708,4.0969784531556535
ACCIDENT_39709,4.233985222760665
ACCIDENT_39710,3.466671488102145
ACCIDENT_39711,3.735641115923187
ACCIDENT_39712,3.837547017613068
ACCIDENT_39713,4.0683159521661345
ACCIDENT_39714,4.269633434299673
ACCIDENT_39715,4.679070557721452
ACCIDENT_39716,4.0641574200750314
ACCIDENT_39717,4.290644024430009
ACCIDENT_39718,4.047188853017346
ACCIDENT_39719,3.986375736831116
ACCIDENT_39720,3.883693227679619
ACCIDENT_39721,4.210749641644174
ACCIDENT_39722,4.10912049201083
ACCIDENT_39723,4.084154783312375
ACCIDENT_39724,3.996674647868624
ACCIDENT_39725,4.164574911287975
ACCIDENT_39726,4.293339016825982
ACCIDENT_39727,3.2566326839519126
ACCIDENT_39728,4.011096902234714
ACCIDENT_39729,4.094150622409398
ACCIDENT_39730,4.109886203274487
ACCIDENT_39731,4.288672093714355
ACCIDENT_39732,3.776205832041639
ACCIDENT_39733,3.949841770320155
ACCIDENT_39734,3.316644367774325
ACCIDENT_39735,3.8949511453832555
ACCIDENT_39736,3.987863544867557
ACCIDENT_39737,3.5740538598527003
ACCIDENT_39738,4.0924692648036025
ACCIDENT_39739,4.189442819848098
ACCIDENT_39740,3.9815460369669324
ACCIDENT_39741,3.4067952766572125
ACCIDENT_39742,3.8797176912762064
ACCIDENT_39743,3.8705725893240146
