ID,ECLO
ACCIDENT_39609,3.9388439607109933
ACCIDENT_39610,3.5421581464309413
ACCIDENT_39611,4.843754690192315
ACCIDENT_39612,4.301005953924051
ACCIDENT_39613,4.544079406728872
ACCIDENT_39614,3.8517708164117845
ACCIDENT_39615,4.3680710325869105
ACCIDENT_39616,3.6371888725585553
ACCIDENT_39617,4.1727724326018345
ACCIDENT_39618,4.424782429529304
ACCIDENT_39619,4.284275075350072
ACCIDENT_39620,3.3423575298471384
ACCIDENT_39621,4.053837215148699
ACCIDENT_39622,3.286741410856479
ACCIDENT_39623,3.111447871698098
ACCIDENT_39624,4.310875933050056
ACCIDENT_39625,4.349664575139359
ACCIDENT_39626,4.403399575194707
ACCIDENT_39627,4.373463934777449
ACCIDENT_39628,4.689033813703495
ACCIDENT_39629,3.4080415402119613
ACCIDENT_39630,3.243429482646921
ACCIDENT_39631,4.170052318531449
ACCIDENT_39632,4.286225354207254
ACCIDENT_39633,4.2971749871212666
ACCIDENT_39634,4.53300215281993
ACCIDENT_39635,4.383840561799587
ACCIDENT_39636,4.713472257330578
ACCIDENT_39637,3.420830038722093
ACCIDENT_39638,4.290073321491554
ACCIDENT_39639,4.517766642888254
ACCIDENT_39640,4.138408483325036
ACCIDENT_39641,4.735478900590816
ACCIDENT_39642,3.4327944747388504
ACCIDENT_39643,4.484054892799303
ACCIDENT_39644,3.110782042162373
ACCIDENT_39645,3.493688857532023
ACCIDENT_39646,4.6982525339410905
ACCIDENT_39647,4.959166520243582
ACCIDENT_39648,5.391558869380862
ACCIDENT_39649,3.109727987386146
ACCIDENT_39650,3.661713412739713
ACCIDENT_39651,3.5613649151929625
ACCIDENT_39652,4.512974935191051
ACCIDENT_39653,3.654928877073793
ACCIDENT_39654,3.4062426491128797
ACCIDENT_39655,3.9023335372382477
ACCIDENT_39656,3.579983954578399
ACCIDENT_39657,4.115975405674861
ACCIDENT_39658,4.19893806996977
ACCIDENT_39659,3.792516470980972
ACCIDENT_39660,4.260410777944965
ACCIDENT_39661,3.9761764750835322
ACCIDENT_39662,4.49835559965191
ACCIDENT_39663,4.135144683056615
ACCIDENT_39664,3.7499499267195096
ACCIDENT_39665,3.996281883432547
ACCIDENT_39666,3.3307475744838784
ACCIDENT_39667,3.967065233502884
ACCIDENT_39668,3.41103217803156
ACCIDENT_39669,3.3767945783541946
ACCIDENT_39670,3.9409533907269476
ACCIDENT_39671,4.622753203019882
ACCIDENT_39672,4.121760435201404
ACCIDENT_39673,3.4858373767835666
ACCIDENT_39674,4.417018569122761
ACCIDENT_39675,3.6215640735435124
ACCIDENT_39676,4.214601867807481
ACCIDENT_39677,3.4068071418347485
ACCIDENT_39678,3.5657204019827264
ACCIDENT_39679,4.29867661838601
ACCIDENT_39680,4.3091319084649236
ACCIDENT_39681,3.390192540570157
ACCIDENT_39682,3.9043966765955154
ACCIDENT_39683,3.7350692521386537
ACCIDENT_39684,3.591991954941781
ACCIDENT_39685,4.219455050573813
ACCIDENT_39686,4.454977791312623
ACCIDENT_39687,4.373114666231101
ACCIDENT_39688,3.275206523449383
ACCIDENT_39689,4.340199047613454
ACCIDENT_39690,4.2037382518213
ACCIDENT_39691,3.8775800281343997
ACCIDENT_39692,3.7854194440977795
ACCIDENT_39693,3.556992340691254
ACCIDENT_39694,4.364247019601144
ACCIDENT_39695,3.9760324264356606
ACCIDENT_39696,4.321678011611701
ACCIDENT_39697,3.9313452543601244
ACCIDENT_39698,4.137519781366553
ACCIDENT_39699,3.7879341349745292
ACCIDENT_39700,4.060150394807082
ACCIDENT_39701,4.2342432387035025
ACCIDENT_39702,4.1004894108870875
ACCIDENT_39703,4.4274562752188364
ACCIDENT_39704,4.120374243683847
ACCIDENT_39705,4.049033854397147
ACCIDENT_39706,3.36942003995563
ACCIDENT_39707,4.258122728117144
ACCIDENT_39708,4.139863768770436
ACCIDENT_39709,4.19346564850711
ACCIDENT_39710,3.5181134587347636
ACCIDENT_39711,3.8813904439487907
ACCIDENT_39712,3.8473991784087125
ACCIDENT_39713,4.080324334777423
ACCIDENT_39714,4.301769956199782
ACCIDENT_39715,4.668531771814302
ACCIDENT_39716,4.085325146716687
ACCIDENT_39717,4.234815482953339
ACCIDENT_39718,4.071976402011565
ACCIDENT_39719,4.015868491220743
ACCIDENT_39720,3.9484971851197463
ACCIDENT_39721,4.208846727762783
ACCIDENT_39722,4.138109028007221
ACCIDENT_39723,4.1098899555415835
ACCIDENT_39724,4.056055765245749
ACCIDENT_39725,4.1654892408586495
ACCIDENT_39726,4.301580544550655
ACCIDENT_39727,3.3386785893012747
ACCIDENT_39728,3.9081682348231426
ACCIDENT_39729,4.162299081606265
ACCIDENT_39730,4.164359935516324
ACCIDENT_39731,4.291976162476238
ACCIDENT_39732,3.739429388027759
ACCIDENT_39733,3.9991472468801033
ACCIDENT_39734,3.36475521184955
ACCIDENT_39735,3.9552622302555034
ACCIDENT_39736,4.014875729911704
ACCIDENT_39737,3.6869734399018004
ACCIDENT_39738,4.113607176535736
ACCIDENT_39739,4.170034413232065
ACCIDENT_39740,3.991332324644622
ACCIDENT_39741,3.4606126844381415
ACCIDENT_39742,3.9698749608508046
ACCIDENT_39743,3.9088864595493433
ACCIDENT_39744,4.1626170973449
ACCIDENT_39745,4.115307800411586
ACCIDENT_39746,3.3868980911610422
ACCIDENT_39747,4.006126869717626
ACCIDENT_39748,4.150432743373342
ACCIDENT_39749,3.2032937906904198
ACCIDENT_39750,3.892901680928439
ACCIDENT_39751,3.533482548395978
ACCIDENT_39752,4.372555337753514
ACCIDENT_39753,4.07035018509355
ACCIDENT_39754,4.098966336593864
ACCIDENT_39755,3.6243651587853467
ACCIDENT_39756,3.998275996382814
ACCIDENT_39757,4.124392389596806
ACCIDENT_39758,4.533635598041765
ACCIDENT_39759,3.355140749922221
ACCIDENT_39760,4.156138579887293
ACCIDENT_39761,4.117700009589133
ACCIDENT_39762,4.461198396505327
ACCIDENT_39763,4.087631131947384
ACCIDENT_39764,3.711359159250781
ACCIDENT_39765,4.393962126461997
ACCIDENT_39766,3.646812820151956
ACCIDENT_39767,3.3954068111701283
ACCIDENT_39768,3.492657994913974
ACCIDENT_39769,4.12056224069596
ACCIDENT_39770,3.933641393273994
ACCIDENT_39771,4.012872627260825
ACCIDENT_39772,4.388016862141959
ACCIDENT_39773,3.9943219283141933
ACCIDENT_39774,3.96042075486225
ACCIDENT_39775,3.3673627099498566
ACCIDENT_39776,3.219400852652877
ACCIDENT_39777,4.201035286204097
ACCIDENT_39778,3.9643093350702716
ACCIDENT_39779,4.335150392010024
ACCIDENT_39780,4.200766562991229
ACCIDENT_39781,3.835420865587752
ACCIDENT_39782,3.9964021642864718
ACCIDENT_39783,4.137133995146784
ACCIDENT_39784,4.929573194125197
ACCIDENT_39785,4.380063028834184
ACCIDENT_39786,3.379902837339065
ACCIDENT_39787,4.505950197143941
ACCIDENT_39788,3.7048017902189057
ACCIDENT_39789,4.090137170974741
ACCIDENT_39790,4.196050500360812
ACCIDENT_39791,3.840520428834754
ACCIDENT_39792,3.5148536242314954
ACCIDENT_39793,4.285810330492782
ACCIDENT_39794,3.519042527217516
ACCIDENT_39795,4.528784635178656
ACCIDENT_39796,3.5713886359190092
ACCIDENT_39797,4.503244449302959
ACCIDENT_39798,4.354361815007763
ACCIDENT_39799,4.340620179985401
ACCIDENT_39800,4.219649591769451
ACCIDENT_39801,4.076674756005542
ACCIDENT_39802,4.497460767072458
ACCIDENT_39803,4.5728263058967
ACCIDENT_39804,4.561469508019482
ACCIDENT_39805,3.402297207567745
ACCIDENT_39806,4.393295000708801
ACCIDENT_39807,5.348296410965793
ACCIDENT_39808,4.49521044546884
ACCIDENT_39809,4.422695781083586
ACCIDENT_39810,3.2593801691117643
ACCIDENT_39811,3.7144307422450056
ACCIDENT_39812,4.315065437013232
ACCIDENT_39813,3.9382572657639585
ACCIDENT_39814,3.636704249746319
ACCIDENT_39815,4.561156466034009
ACCIDENT_39816,5.152682504249241
ACCIDENT_39817,4.346859214585029
ACCIDENT_39818,4.979580372102949
ACCIDENT_39819,5.31076318925363
ACCIDENT_39820,4.850962724668466
ACCIDENT_39821,4.632045617068225
ACCIDENT_39822,5.662791728301585
ACCIDENT_39823,4.523574091117179
ACCIDENT_39824,4.429763415933923
ACCIDENT_39825,4.397563439024414
ACCIDENT_39826,4.090621267766724
ACCIDENT_39827,4.359389710284583
ACCIDENT_39828,4.184798890647728
ACCIDENT_39829,4.492090745447033
ACCIDENT_39830,4.828537064815488
ACCIDENT_39831,4.757802836320258
ACCIDENT_39832,4.718411412267237
ACCIDENT_39833,5.02244865894584
ACCIDENT_39834,4.787936397273913
ACCIDENT_39835,3.594193182205768
ACCIDENT_39836,4.584809191502845
ACCIDENT_39837,4.387062576985788
ACCIDENT_39838,4.53128362500469
ACCIDENT_39839,4.763565693299408
ACCIDENT_39840,4.686998494803465
ACCIDENT_39841,4.319900224058436
ACCIDENT_39842,4.057354010397047
ACCIDENT_39843,4.3134377929034455
ACCIDENT_39844,4.1017178284720766
ACCIDENT_39845,4.900905947008284
ACCIDENT_39846,4.20353414760973
ACCIDENT_39847,4.305307784089931
ACCIDENT_39848,4.536061169486788
ACCIDENT_39849,4.054344152246785
ACCIDENT_39850,3.421477733122749
ACCIDENT_39851,4.317991698417935
ACCIDENT_39852,3.9745808585250333
ACCIDENT_39853,3.6015679647981176
ACCIDENT_39854,4.144212037393707
ACCIDENT_39855,4.347482710834504
ACCIDENT_39856,4.025330709374132
ACCIDENT_39857,4.094846419225061
ACCIDENT_39858,4.185683542290579
ACCIDENT_39859,4.24568091871125
ACCIDENT_39860,4.29075822177557
ACCIDENT_39861,3.373251342631656
ACCIDENT_39862,4.342349352963348
ACCIDENT_39863,3.364842677094565
ACCIDENT_39864,3.482905312526942
ACCIDENT_39865,3.8174347357327902
ACCIDENT_39866,4.319118342914645
ACCIDENT_39867,4.2021693079241675
ACCIDENT_39868,4.361756493554011
ACCIDENT_39869,4.619824756554209
ACCIDENT_39870,4.425766620994663
ACCIDENT_39871,4.436637353334086
ACCIDENT_39872,4.150585925218363
ACCIDENT_39873,4.0064679839452
ACCIDENT_39874,4.285618783577882
ACCIDENT_39875,4.240270396518686
ACCIDENT_39876,4.186216739170579
ACCIDENT_39877,4.134911642179444
ACCIDENT_39878,3.998481953599074
ACCIDENT_39879,4.1593958776129325
ACCIDENT_39880,3.2236195976309467
ACCIDENT_39881,3.6971988037431096
ACCIDENT_39882,4.41920525155371
ACCIDENT_39883,4.031334968057236
ACCIDENT_39884,4.1882286866673875
ACCIDENT_39885,4.164049045119963
ACCIDENT_39886,3.73944166157901
ACCIDENT_39887,3.63401663423304
ACCIDENT_39888,4.015856576083583
ACCIDENT_39889,3.4747331119803597
ACCIDENT_39890,4.322577610896251
ACCIDENT_39891,4.356354918714051
ACCIDENT_39892,3.6800993806161455
ACCIDENT_39893,4.296170350710205
ACCIDENT_39894,3.392114434900312
ACCIDENT_39895,4.094463524902227
ACCIDENT_39896,4.072722480748456
ACCIDENT_39897,4.137836391394651
ACCIDENT_39898,3.5703633906694026
ACCIDENT_39899,4.348397629129789
ACCIDENT_39900,4.141586164792507
ACCIDENT_39901,5.005702215401443
ACCIDENT_39902,3.381309989757437
ACCIDENT_39903,4.237743631454524
ACCIDENT_39904,3.626990200226381
ACCIDENT_39905,4.302654217434223
ACCIDENT_39906,4.230760919111224
ACCIDENT_39907,4.077143874791619
ACCIDENT_39908,4.219102031073318
ACCIDENT_39909,3.970166236158929
ACCIDENT_39910,4.122002411143889
ACCIDENT_39911,4.136087034723334
ACCIDENT_39912,4.007025307933472
ACCIDENT_39913,3.9584683155511176
ACCIDENT_39914,3.8448832178986003
ACCIDENT_39915,3.7513612311930076
ACCIDENT_39916,3.8742372001568657
ACCIDENT_39917,3.6344144884820118
ACCIDENT_39918,4.5164310623861725
ACCIDENT_39919,4.1777257495285705
ACCIDENT_39920,3.9759978947894896
ACCIDENT_39921,4.148842856483364
ACCIDENT_39922,4.18827424939077
ACCIDENT_39923,3.4455007197070464
ACCIDENT_39924,4.305231466420927
ACCIDENT_39925,4.405138129349718
ACCIDENT_39926,4.443504183885828
ACCIDENT_39927,3.612902315749897
ACCIDENT_39928,4.328873962669208
ACCIDENT_39929,3.9344535741773785
ACCIDENT_39930,4.1866267088537485
ACCIDENT_39931,4.097914788171124
ACCIDENT_39932,4.0623224354717555
ACCIDENT_39933,4.047814928976503
ACCIDENT_39934,3.9578173619106423
ACCIDENT_39935,3.9942068139964335
ACCIDENT_39936,4.073824416969792
ACCIDENT_39937,3.913780386726946
ACCIDENT_39938,4.249378255637628
ACCIDENT_39939,3.441997425630948
ACCIDENT_39940,4.083517582084152
ACCIDENT_39941,3.9327565987053865
ACCIDENT_39942,3.314859022627479
ACCIDENT_39943,4.020394043182694
ACCIDENT_39944,4.06202921085692
ACCIDENT_39945,3.520650625344613
ACCIDENT_39946,5.239573881035884
ACCIDENT_39947,3.940031182486426
ACCIDENT_39948,4.096890045932908
ACCIDENT_39949,3.942597137002522
ACCIDENT_39950,4.109169645043477
ACCIDENT_39951,4.048292035049692
ACCIDENT_39952,4.162692339354094
ACCIDENT_39953,3.976850232815966
ACCIDENT_39954,4.727615563641635
ACCIDENT_39955,4.288060852994911
ACCIDENT_39956,4.383368237006292
ACCIDENT_39957,3.8536936928534153
ACCIDENT_39958,4.024917349753068
ACCIDENT_39959,3.9931374267982007
ACCIDENT_39960,4.160431849704568
ACCIDENT_39961,4.241654827330428
ACCIDENT_39962,4.410894183544683
ACCIDENT_39963,3.9378951814280647
ACCIDENT_39964,4.329761605651254
ACCIDENT_39965,4.073749854647956
ACCIDENT_39966,3.658824308604892
ACCIDENT_39967,4.220385250549139
ACCIDENT_39968,4.306791578572994
ACCIDENT_39969,3.8315489582870685
ACCIDENT_39970,4.212007785301609
ACCIDENT_39971,3.906654570795141
ACCIDENT_39972,3.8660053031424533
ACCIDENT_39973,3.4345583292114816
ACCIDENT_39974,4.189932250703913
ACCIDENT_39975,3.684544579430465
ACCIDENT_39976,3.6906894860168453
ACCIDENT_39977,4.183351535037623
ACCIDENT_39978,3.951017617982503
ACCIDENT_39979,3.9566166105772607
ACCIDENT_39980,3.8451834801692346
ACCIDENT_39981,3.5728121603851926
ACCIDENT_39982,4.2469091464881865
ACCIDENT_39983,3.4844375474308946
ACCIDENT_39984,3.6582458680168597
ACCIDENT_39985,4.216471726154123
ACCIDENT_39986,4.25324937808328
ACCIDENT_39987,3.9799235960795145
ACCIDENT_39988,3.882551961424932
ACCIDENT_39989,3.8437493985053997
ACCIDENT_39990,3.8237431972825697
ACCIDENT_39991,4.005582260364357
ACCIDENT_39992,4.275774594422944
ACCIDENT_39993,4.062818307846583
ACCIDENT_39994,4.160641222631292
ACCIDENT_39995,4.132123116926318
ACCIDENT_39996,4.237734530137942
ACCIDENT_39997,4.248576415646138
ACCIDENT_39998,3.1093223639711245
ACCIDENT_39999,4.040874308992431
ACCIDENT_40000,4.665305850311808
ACCIDENT_40001,4.598476045185909
ACCIDENT_40002,4.110859381277982
ACCIDENT_40003,4.017859655060543
ACCIDENT_40004,3.401101244273418
ACCIDENT_40005,4.592341966230805
ACCIDENT_40006,4.395933687415685
ACCIDENT_40007,4.850909844632841
ACCIDENT_40008,4.557324249750001
ACCIDENT_40009,4.303629344482638
ACCIDENT_40010,4.498555752456508
ACCIDENT_40011,4.484854497007428
ACCIDENT_40012,3.8730072756320006
ACCIDENT_40013,4.300735053650512
ACCIDENT_40014,4.1941245303021555
ACCIDENT_40015,4.146010766230556
ACCIDENT_40016,3.9248645954595394
ACCIDENT_40017,4.33097971391192
ACCIDENT_40018,3.408730050758938
ACCIDENT_40019,4.386045352681629
ACCIDENT_40020,4.820268867267014
ACCIDENT_40021,4.367118089310252
ACCIDENT_40022,3.59021204685061
ACCIDENT_40023,4.137834018951079
ACCIDENT_40024,4.225070972821771
ACCIDENT_40025,4.175827407189326
ACCIDENT_40026,4.006574506706426
ACCIDENT_40027,4.411050418790004
ACCIDENT_40028,3.5304191783413956
ACCIDENT_40029,4.492235981527078
ACCIDENT_40030,4.387507720763378
ACCIDENT_40031,4.571904344389626
ACCIDENT_40032,4.129592525587223
ACCIDENT_40033,4.473458977577011
ACCIDENT_40034,4.3025045633195305
ACCIDENT_40035,4.523816663500703
ACCIDENT_40036,4.378926672990349
ACCIDENT_40037,3.495771792856868
ACCIDENT_40038,3.803679333122203
ACCIDENT_40039,4.509273352044574
ACCIDENT_40040,4.276083556370715
ACCIDENT_40041,4.109439578924608
ACCIDENT_40042,4.491017340894402
