ID,수요량
TEST_0000,226.29436
TEST_0001,40.02691
TEST_0002,363.90753
TEST_0003,166.77458
TEST_0004,218.50494
TEST_0005,204.26791
TEST_0006,184.42894
TEST_0007,819.07794
TEST_0008,164.47678
TEST_0009,341.7022
TEST_0010,75.541435
TEST_0011,87.547295
TEST_0012,137.80574
TEST_0013,214.82285
TEST_0014,111.940125
TEST_0015,49.124943
TEST_0016,54.972397
TEST_0017,371.95694
TEST_0018,188.65564
TEST_0019,21.645927
TEST_0020,56.29975
TEST_0021,60.165108
TEST_0022,62.714615
TEST_0023,46.61422
TEST_0024,379.4449
TEST_0025,63.59208
TEST_0026,231.40768
TEST_0027,806.71313
TEST_0028,801.45447
TEST_0029,398.878
TEST_0030,328.40408
TEST_0031,421.17767
TEST_0032,50.629414
TEST_0033,79.90986
TEST_0034,521.9892
TEST_0035,1401.7289
TEST_0036,887.94574
TEST_0037,632.57214
TEST_0038,88.30692
TEST_0039,397.59766
TEST_0040,86.03064
TEST_0041,48.98125
TEST_0042,411.26642
TEST_0043,72.90219
TEST_0044,923.38586
TEST_0045,202.85078
TEST_0046,657.31824
TEST_0047,93.13518
TEST_0048,206.9093
TEST_0049,47.99525
TEST_0050,80.35731
TEST_0051,617.4761
TEST_0052,47.594006
TEST_0053,189.88231
TEST_0054,162.19427
TEST_0055,1145.4419
TEST_0056,40.61293
TEST_0057,140.83612
TEST_0058,269.71753
TEST_0059,2296.4377
TEST_0060,323.4553
TEST_0061,595.18365
TEST_0062,69.50707
TEST_0063,253.42775
TEST_0064,247.77332
TEST_0065,996.2942
TEST_0066,242.02295
TEST_0067,66.46631
TEST_0068,590.9085
TEST_0069,342.8803
TEST_0070,310.7746
TEST_0071,35.00672
TEST_0072,73.205795
TEST_0073,226.37323
TEST_0074,14.950266
TEST_0075,233.9945
TEST_0076,63.631996
TEST_0077,234.94858
TEST_0078,105.77213
TEST_0079,280.35034
TEST_0080,310.5726
TEST_0081,992.9053
TEST_0082,96.87685
TEST_0083,529.52673
TEST_0084,101.76404
TEST_0085,29.12225
TEST_0086,268.91537
TEST_0087,78.19788
TEST_0088,71.414
TEST_0089,80.2253
TEST_0090,36.454475
TEST_0091,367.61966
TEST_0092,507.04538
TEST_0093,130.28339
TEST_0094,129.8012
TEST_0095,391.7207
TEST_0096,633.98145
TEST_0097,37.982292
TEST_0098,296.67245
TEST_0099,595.04224
TEST_0100,42.286625
TEST_0101,258.77133
TEST_0102,45.473785
TEST_0103,502.30054
TEST_0104,54.73659
TEST_0105,60.39888
TEST_0106,181.15012
TEST_0107,950.55927
TEST_0108,212.97215
TEST_0109,152.41156
TEST_0110,119.71917
TEST_0111,97.2151
TEST_0112,134.17165
TEST_0113,572.9142
TEST_0114,61.62803
TEST_0115,595.5248
TEST_0116,954.6937
TEST_0117,62.957096
TEST_0118,327.97696
TEST_0119,295.91724
TEST_0120,396.78363
TEST_0121,69.30872
TEST_0122,327.94058
TEST_0123,59.210762
TEST_0124,617.31067
TEST_0125,57.69557
TEST_0126,138.35342
TEST_0127,166.82327
TEST_0128,244.6469
TEST_0129,416.63965
TEST_0130,232.75961
TEST_0131,83.82091
TEST_0132,280.35156
TEST_0133,191.19133
TEST_0134,102.13472
TEST_0135,578.8478
TEST_0136,54.3013
TEST_0137,19.468338
TEST_0138,38.044693
TEST_0139,344.94095
TEST_0140,545.05646
TEST_0141,187.5845
TEST_0142,1206.5137
TEST_0143,58.012947
TEST_0144,358.77948
TEST_0145,292.21387
TEST_0146,32.95732
TEST_0147,461.67645
TEST_0148,411.50876
TEST_0149,173.0651
TEST_0150,56.107033
TEST_0151,668.7169
TEST_0152,38.606117
TEST_0153,45.338432
TEST_0154,64.98918
TEST_0155,135.33289
TEST_0156,17.331608
TEST_0157,58.9784
TEST_0158,326.6469
TEST_0159,93.58594
TEST_0160,247.91302
TEST_0161,104.54411
TEST_0162,178.70404
TEST_0163,57.418255
TEST_0164,103.4657
TEST_0165,45.3791
TEST_0166,169.20099
TEST_0167,21.436787
TEST_0168,50.035378
TEST_0169,247.11392
TEST_0170,93.49202
TEST_0171,1118.2972
TEST_0172,200.5077
TEST_0173,518.90533
TEST_0174,367.2386
TEST_0175,470.94522
TEST_0176,340.9469
TEST_0177,50.05432
TEST_0178,88.095215
TEST_0179,465.8349
TEST_0180,118.47926
TEST_0181,254.16113
TEST_0182,530.93616
TEST_0183,32.35803
TEST_0184,363.8476
TEST_0185,190.49918
TEST_0186,639.03955
TEST_0187,47.19217
TEST_0188,370.72522
TEST_0189,91.45925
TEST_0190,110.12398
TEST_0191,34.34704
TEST_0192,740.7854
TEST_0193,40.39134
TEST_0194,2611.1729
TEST_0195,118.60374
TEST_0196,23.906214
TEST_0197,26.13868
TEST_0198,260.4122
TEST_0199,273.82324
TEST_0200,400.4762
TEST_0201,34.928764
TEST_0202,46.56782
TEST_0203,242.7066
TEST_0204,97.372604
TEST_0205,184.71492
TEST_0206,255.83841
TEST_0207,132.02968
TEST_0208,357.27057
TEST_0209,63.433243
TEST_0210,47.68824
TEST_0211,99.69381
TEST_0212,202.61636
TEST_0213,375.24866
TEST_0214,471.2276
TEST_0215,51.01494
TEST_0216,553.62366
TEST_0217,90.85824
TEST_0218,52.220406
TEST_0219,455.43695
TEST_0220,665.8906
TEST_0221,692.07074
TEST_0222,106.16723
TEST_0223,89.91934
TEST_0224,138.75266
TEST_0225,165.59528
TEST_0226,158.47174
TEST_0227,204.64774
TEST_0228,26.869823
TEST_0229,468.38763
TEST_0230,60.199497
TEST_0231,470.22772
TEST_0232,101.75424
TEST_0233,222.35039
TEST_0234,212.1217
TEST_0235,85.35858
TEST_0236,57.15085
TEST_0237,86.019196
TEST_0238,164.60101
TEST_0239,94.060104
TEST_0240,36.743244
TEST_0241,31.551548
TEST_0242,1251.4453
TEST_0243,233.06984
TEST_0244,431.18378
TEST_0245,159.84448
TEST_0246,63.152397
TEST_0247,49.21912
TEST_0248,200.16115
TEST_0249,75.676346
TEST_0250,51.98017
TEST_0251,337.32806
TEST_0252,232.07286
TEST_0253,94.34725
TEST_0254,518.84863
TEST_0255,591.4689
TEST_0256,83.98632
TEST_0257,1245.7235
TEST_0258,116.03908
TEST_0259,271.7033
TEST_0260,31.913826
TEST_0261,620.1267
TEST_0262,1011.11096
TEST_0263,111.52847
TEST_0264,109.86388
TEST_0265,73.86964
TEST_0266,765.7953
TEST_0267,395.31644
TEST_0268,22.104773
TEST_0269,487.68787
TEST_0270,308.5653
TEST_0271,103.70543
TEST_0272,51.678757
TEST_0273,135.36307
TEST_0274,152.79947
TEST_0275,53.582325
TEST_0276,222.63464
TEST_0277,275.6424
TEST_0278,73.715515
TEST_0279,377.96603
TEST_0280,60.953953
TEST_0281,57.015892
TEST_0282,197.38745
TEST_0283,64.74091
TEST_0284,99.83283
TEST_0285,28.344938
TEST_0286,335.72025
TEST_0287,19.808708
TEST_0288,105.980675
TEST_0289,117.40842
TEST_0290,480.29205
TEST_0291,40.80554
TEST_0292,162.50354
TEST_0293,212.34952
TEST_0294,43.972206
TEST_0295,255.44626
TEST_0296,12.122057
TEST_0297,79.06248
TEST_0298,961.0016
TEST_0299,245.42549
TEST_0300,57.002357
TEST_0301,106.74355
TEST_0302,477.73837
TEST_0303,145.19904
TEST_0304,319.95892
TEST_0305,234.29579
TEST_0306,109.43712
TEST_0307,50.69144
TEST_0308,231.61859
TEST_0309,419.1922
TEST_0310,72.869934
TEST_0311,65.41138
TEST_0312,75.770454
TEST_0313,122.28787
TEST_0314,82.68309
TEST_0315,47.402267
