ID,수요량
TEST_0000,235.22774
TEST_0001,36.55645
TEST_0002,362.72766
TEST_0003,175.77563
TEST_0004,235.02867
TEST_0005,189.3308
TEST_0006,179.02823
TEST_0007,811.73035
TEST_0008,173.018
TEST_0009,352.85892
TEST_0010,76.34331
TEST_0011,85.450066
TEST_0012,134.28024
TEST_0013,225.20775
TEST_0014,106.136444
TEST_0015,48.80146
TEST_0016,55.178596
TEST_0017,351.05978
TEST_0018,180.39832
TEST_0019,22.63311
TEST_0020,52.990505
TEST_0021,54.92404
TEST_0022,68.25106
TEST_0023,42.763058
TEST_0024,380.79227
TEST_0025,61.29487
TEST_0026,240.989
TEST_0027,801.8074
TEST_0028,826.1663
TEST_0029,406.04263
TEST_0030,319.13135
TEST_0031,419.27698
TEST_0032,54.761616
TEST_0033,80.37108
TEST_0034,532.0406
TEST_0035,1523.5116
TEST_0036,873.0261
TEST_0037,622.50366
TEST_0038,92.00046
TEST_0039,388.4165
TEST_0040,97.79194
TEST_0041,52.473984
TEST_0042,415.7427
TEST_0043,75.01797
TEST_0044,921.95605
TEST_0045,178.59102
TEST_0046,668.76843
TEST_0047,87.46949
TEST_0048,186.88475
TEST_0049,53.50784
TEST_0050,79.49696
TEST_0051,658.7962
TEST_0052,42.400433
TEST_0053,201.0504
TEST_0054,150.21657
TEST_0055,1132.2473
TEST_0056,39.73464
TEST_0057,129.64825
TEST_0058,278.72086
TEST_0059,2260.094
TEST_0060,315.1153
TEST_0061,598.35895
TEST_0062,69.68484
TEST_0063,256.63092
TEST_0064,246.06956
TEST_0065,988.26215
TEST_0066,215.9392
TEST_0067,65.492836
TEST_0068,597.7525
TEST_0069,338.6224
TEST_0070,320.2858
TEST_0071,47.38598
TEST_0072,68.89375
TEST_0073,240.73584
TEST_0074,11.643285
TEST_0075,233.67908
TEST_0076,70.103134
TEST_0077,233.56172
TEST_0078,97.43683
TEST_0079,290.21002
TEST_0080,317.05206
TEST_0081,977.01514
TEST_0082,95.70551
TEST_0083,531.2077
TEST_0084,95.35892
TEST_0085,29.0159
TEST_0086,255.86656
TEST_0087,79.37297
TEST_0088,74.85377
TEST_0089,84.31434
TEST_0090,38.450993
TEST_0091,374.2421
TEST_0092,505.17325
TEST_0093,127.41309
TEST_0094,121.99939
TEST_0095,359.01797
TEST_0096,617.6412
TEST_0097,41.08171
TEST_0098,290.33295
TEST_0099,584.3462
TEST_0100,39.360573
TEST_0101,250.1553
TEST_0102,43.704563
TEST_0103,484.10446
TEST_0104,59.485176
TEST_0105,55.55343
TEST_0106,159.55994
TEST_0107,923.5084
TEST_0108,219.21075
TEST_0109,153.94614
TEST_0110,112.38945
TEST_0111,88.77698
TEST_0112,137.34114
TEST_0113,524.6896
TEST_0114,62.385567
TEST_0115,584.2717
TEST_0116,975.4575
TEST_0117,64.81804
TEST_0118,333.01077
TEST_0119,304.76898
TEST_0120,359.15897
TEST_0121,69.94343
TEST_0122,336.03937
TEST_0123,61.11426
TEST_0124,605.74677
TEST_0125,60.203144
TEST_0126,124.83923
TEST_0127,156.68347
TEST_0128,244.39972
TEST_0129,405.30698
TEST_0130,227.32088
TEST_0131,78.31795
TEST_0132,294.19586
TEST_0133,188.36044
TEST_0134,93.257324
TEST_0135,571.0125
TEST_0136,50.387707
TEST_0137,7.1351357
TEST_0138,53.97844
TEST_0139,352.0367
TEST_0140,569.68
TEST_0141,175.91232
TEST_0142,1196.5852
TEST_0143,53.43447
TEST_0144,345.28958
TEST_0145,289.48676
TEST_0146,30.142416
TEST_0147,496.0888
TEST_0148,412.22205
TEST_0149,178.49959
TEST_0150,62.23938
TEST_0151,650.0288
TEST_0152,35.30434
TEST_0153,40.639835
TEST_0154,65.536896
TEST_0155,134.89352
TEST_0156,16.886343
TEST_0157,55.71333
TEST_0158,340.24197
TEST_0159,95.29798
TEST_0160,255.86499
TEST_0161,106.62397
TEST_0162,166.99585
TEST_0163,52.536484
TEST_0164,110.7548
TEST_0165,45.892902
TEST_0166,157.42354
TEST_0167,31.144794
TEST_0168,46.287827
TEST_0169,255.88045
TEST_0170,83.933556
TEST_0171,1074.9847
TEST_0172,208.9213
TEST_0173,504.51562
TEST_0174,393.79233
TEST_0175,460.99582
TEST_0176,355.6667
TEST_0177,50.091232
TEST_0178,76.5611
TEST_0179,498.2486
TEST_0180,130.61205
TEST_0181,261.50266
TEST_0182,503.89752
TEST_0183,32.399487
TEST_0184,352.09677
TEST_0185,183.39474
TEST_0186,623.4362
TEST_0187,36.460922
TEST_0188,366.03464
TEST_0189,89.363785
TEST_0190,107.44597
TEST_0191,26.812088
TEST_0192,714.46643
TEST_0193,40.616814
TEST_0194,2533.708
TEST_0195,113.196884
TEST_0196,22.907942
