ID,수요량
TEST_0000,234.92761
TEST_0001,35.427578
TEST_0002,362.22324
TEST_0003,175.36574
TEST_0004,236.21951
TEST_0005,189.6685
TEST_0006,180.02312
TEST_0007,812.4284
TEST_0008,173.26102
TEST_0009,353.7812
TEST_0010,76.32901
TEST_0011,84.33887
TEST_0012,134.04762
TEST_0013,225.26259
TEST_0014,107.7261
TEST_0015,48.43012
TEST_0016,55.362587
TEST_0017,354.33078
TEST_0018,184.94698
TEST_0019,23.313717
TEST_0020,52.329212
TEST_0021,54.28953
TEST_0022,67.748405
TEST_0023,43.310932
TEST_0024,381.71805
TEST_0025,61.49009
TEST_0026,242.09828
TEST_0027,809.7066
TEST_0028,828.8622
TEST_0029,404.9522
TEST_0030,318.4079
TEST_0031,420.00052
TEST_0032,54.758793
TEST_0033,80.469955
TEST_0034,533.97064
TEST_0035,1514.7129
TEST_0036,866.9739
TEST_0037,622.5574
TEST_0038,91.470566
TEST_0039,386.26422
TEST_0040,97.11705
TEST_0041,53.15056
TEST_0042,413.52884
TEST_0043,75.03475
TEST_0044,919.94006
TEST_0045,178.80095
TEST_0046,667.1687
TEST_0047,88.05617
TEST_0048,189.42046
TEST_0049,53.358315
TEST_0050,79.60547
TEST_0051,654.837
TEST_0052,42.566048
TEST_0053,201.7495
TEST_0054,152.62837
TEST_0055,1137.0894
TEST_0056,40.450096
TEST_0057,131.13788
TEST_0058,278.96155
TEST_0059,2273.87
TEST_0060,315.30463
TEST_0061,594.74646
TEST_0062,71.159424
TEST_0063,258.92062
TEST_0064,247.67831
TEST_0065,993.89325
TEST_0066,220.51398
TEST_0067,65.49693
TEST_0068,596.4762
TEST_0069,338.87396
TEST_0070,322.5756
TEST_0071,43.534058
TEST_0072,68.94026
TEST_0073,239.32257
TEST_0074,11.891104
TEST_0075,236.82976
TEST_0076,69.49989
TEST_0077,234.52739
TEST_0078,96.29934
TEST_0079,287.51126
TEST_0080,317.9515
TEST_0081,977.1348
TEST_0082,95.01935
TEST_0083,532.1253
TEST_0084,95.77349
TEST_0085,31.086712
TEST_0086,255.86838
TEST_0087,79.39726
TEST_0088,74.4903
TEST_0089,85.03379
TEST_0090,38.46593
TEST_0091,378.4306
TEST_0092,507.25104
TEST_0093,129.56526
TEST_0094,122.03715
TEST_0095,359.28366
TEST_0096,622.1931
TEST_0097,41.27345
TEST_0098,291.32837
TEST_0099,583.2105
TEST_0100,38.192245
TEST_0101,250.92569
TEST_0102,43.838345
TEST_0103,484.71085
TEST_0104,58.36643
TEST_0105,54.969685
TEST_0106,161.98463
TEST_0107,931.6631
TEST_0108,218.45197
TEST_0109,154.24309
TEST_0110,112.51152
TEST_0111,88.91753
TEST_0112,136.13063
TEST_0113,525.5746
TEST_0114,61.593735
TEST_0115,581.4905
TEST_0116,979.0853
TEST_0117,64.69193
TEST_0118,333.4752
TEST_0119,304.09015
TEST_0120,359.24698
TEST_0121,71.30512
TEST_0122,335.06705
TEST_0123,60.801792
TEST_0124,607.733
TEST_0125,61.59803
TEST_0126,124.88387
TEST_0127,156.61452
TEST_0128,246.0423
TEST_0129,404.17343
TEST_0130,229.86734
TEST_0131,78.76893
TEST_0132,294.0133
TEST_0133,190.09863
TEST_0134,94.05934
TEST_0135,569.54553
TEST_0136,50.788395
TEST_0137,6.3054953
TEST_0138,49.91636
TEST_0139,352.98917
TEST_0140,566.7095
TEST_0141,175.70076
TEST_0142,1199.9349
TEST_0143,54.47893
TEST_0144,343.33597
TEST_0145,290.01215
TEST_0146,29.86653
TEST_0147,493.5567
TEST_0148,405.2083
TEST_0149,178.13504
TEST_0150,62.410828
TEST_0151,649.7273
TEST_0152,35.39955
TEST_0153,40.74816
TEST_0154,65.61158
TEST_0155,133.89449
TEST_0156,17.05002
TEST_0157,55.4849
TEST_0158,344.59064
TEST_0159,94.307785
TEST_0160,257.6268
TEST_0161,107.43914
TEST_0162,166.7492
TEST_0163,52.892586
TEST_0164,111.36186
TEST_0165,43.941517
TEST_0166,159.26852
TEST_0167,29.4741
TEST_0168,46.13932
TEST_0169,257.12454
TEST_0170,84.90668
TEST_0171,1068.6127
TEST_0172,207.51482
TEST_0173,502.89398
TEST_0174,391.36887
TEST_0175,464.97882
TEST_0176,355.88217
TEST_0177,49.89893
TEST_0178,75.66758
TEST_0179,497.52844
TEST_0180,131.19913
TEST_0181,259.20355
TEST_0182,505.05835
TEST_0183,31.761787
TEST_0184,350.9807
TEST_0185,186.54245
TEST_0186,621.85474
TEST_0187,41.606667
TEST_0188,366.24637
TEST_0189,89.52691
TEST_0190,106.3146
TEST_0191,27.284735
TEST_0192,714.051
TEST_0193,40.67474
TEST_0194,2533.4062
TEST_0195,113.80135
TEST_0196,22.99224
TEST_0197,24.134386
TEST_0198,248.55832
TEST_0199,275.40546
TEST_0200,408.40564
TEST_0201,35.05863
TEST_0202,46.60306
TEST_0203,247.25558
TEST_0204,93.87806
TEST_0205,183.51247
TEST_0206,260.96207
TEST_0207,133.84232
TEST_0208,366.5283
TEST_0209,61.764664
TEST_0210,44.523445
TEST_0211,87.57033
TEST_0212,220.79535
TEST_0213,390.14093
TEST_0214,483.0833
TEST_0215,48.514977
TEST_0216,516.18243
TEST_0217,87.61399
TEST_0218,45.802578
TEST_0219,500.6217
TEST_0220,660.9537
TEST_0221,703.1784
TEST_0222,110.36416
TEST_0223,76.50929
TEST_0224,146.60463
TEST_0225,150.19548
TEST_0226,152.62302
TEST_0227,207.35689
TEST_0228,18.57591
TEST_0229,467.10168
TEST_0230,65.78696
TEST_0231,490.94266
TEST_0232,91.63917
TEST_0233,230.54166
TEST_0234,222.79433
TEST_0235,81.191475
TEST_0236,55.453922
TEST_0237,90.59844
TEST_0238,153.46736
TEST_0239,87.4629
TEST_0240,33.229046
TEST_0241,36.474335
TEST_0242,1282.8418
TEST_0243,232.10103
TEST_0244,436.07513
TEST_0245,164.73428
TEST_0246,69.95686
TEST_0247,44.300552
TEST_0248,208.60846
TEST_0249,68.52589
TEST_0250,44.24332
TEST_0251,355.3496
TEST_0252,221.7897
TEST_0253,90.04489
TEST_0254,526.1998
TEST_0255,602.6589
TEST_0256,83.66676
TEST_0257,1252.6418
TEST_0258,116.49045
TEST_0259,278.97913
TEST_0260,30.883877
TEST_0261,634.72815
TEST_0262,1004.32715
TEST_0263,98.57958
TEST_0264,109.79046
TEST_0265,73.05994
TEST_0266,757.9796
TEST_0267,384.24283
TEST_0268,18.791054
TEST_0269,490.19864
TEST_0270,288.1285
TEST_0271,103.336655
TEST_0272,51.79549
TEST_0273,122.74479
TEST_0274,150.24821
TEST_0275,52.035294
TEST_0276,218.36658
TEST_0277,263.29065
TEST_0278,76.99182
TEST_0279,396.80893
TEST_0280,65.37869
TEST_0281,53.548706
TEST_0282,187.59155
TEST_0283,52.840313
TEST_0284,90.92112
TEST_0285,25.605143
TEST_0286,334.5678
TEST_0287,20.544441
TEST_0288,109.12864
TEST_0289,111.34254
TEST_0290,483.4152
TEST_0291,37.653873
TEST_0292,158.21838
TEST_0293,208.19781
TEST_0294,39.494553
TEST_0295,254.7718
TEST_0296,14.446271
TEST_0297,72.81952
TEST_0298,982.8162
TEST_0299,250.6655
TEST_0300,51.43417
TEST_0301,107.23657
TEST_0302,491.0424
TEST_0303,149.59427
TEST_0304,330.20975
TEST_0305,241.83888
TEST_0306,112.571815
TEST_0307,46.09709
TEST_0308,241.49796
TEST_0309,440.05142
TEST_0310,67.12727
TEST_0311,67.26364
TEST_0312,67.19978
TEST_0313,110.419716
TEST_0314,83.25547
TEST_0315,47.740208
TEST_0316,194.32698
TEST_0317,19.908035
TEST_0318,532.64624
TEST_0319,174.40056
TEST_0320,28.029036
TEST_0321,27.273048
TEST_0322,129.54659
TEST_0323,146.59517
TEST_0324,48.83206
TEST_0325,295.4536
TEST_0326,1016.55066
TEST_0327,324.05582
TEST_0328,182.29321
TEST_0329,55.503513
TEST_0330,43.200027
TEST_0331,202.36491
TEST_0332,73.22703
TEST_0333,68.284164
TEST_0334,138.92921
TEST_0335,193.5981
TEST_0336,671.0921
TEST_0337,28.146362
TEST_0338,240.56697
TEST_0339,76.51513
TEST_0340,76.64521
TEST_0341,378.51486
TEST_0342,226.3169
TEST_0343,64.202995
TEST_0344,60.23246
TEST_0345,94.77641
TEST_0346,162.87325
TEST_0347,164.58693
TEST_0348,116.74712
TEST_0349,197.57669
TEST_0350,582.2887
TEST_0351,723.4506
TEST_0352,84.96037
TEST_0353,599.0189
TEST_0354,65.62491
TEST_0355,334.29013
TEST_0356,37.5889
TEST_0357,78.68119
TEST_0358,264.32007
TEST_0359,252.42801
TEST_0360,24.86241
TEST_0361,418.29517
TEST_0362,82.740814
TEST_0363,82.8451
TEST_0364,380.6273
TEST_0365,113.733635
TEST_0366,55.609505
TEST_0367,377.2585
TEST_0368,270.18854
TEST_0369,46.40729
TEST_0370,58.090073
TEST_0371,164.54382
TEST_0372,280.57953
TEST_0373,285.52686
TEST_0374,195.22949
TEST_0375,525.50543
TEST_0376,45.30775
TEST_0377,67.04566
TEST_0378,40.63259
TEST_0379,165.3608
TEST_0380,46.42328
TEST_0381,97.72599
TEST_0382,268.71677
TEST_0383,42.17371
TEST_0384,31.19073
TEST_0385,70.64932
TEST_0386,257.13217
TEST_0387,86.99227
TEST_0388,564.3671
TEST_0389,15.034069
TEST_0390,110.02066
TEST_0391,51.65972
TEST_0392,24.879242
TEST_0393,301.44672
TEST_0394,152.442
TEST_0395,78.63579
TEST_0396,34.626404
TEST_0397,432.12073
TEST_0398,235.37256
TEST_0399,239.28961
TEST_0400,44.784172
TEST_0401,109.84475
TEST_0402,24.290972
TEST_0403,47.332916
TEST_0404,117.762856
TEST_0405,48.466568
TEST_0406,132.39645
TEST_0407,7.9417944
TEST_0408,118.920364
TEST_0409,54.18014
TEST_0410,38.609486
TEST_0411,162.95177
TEST_0412,248.36095
TEST_0413,419.77905
TEST_0414,20.006239
TEST_0415,453.4549
TEST_0416,344.85532
TEST_0417,151.91779
TEST_0418,34.16518
TEST_0419,50.149754
TEST_0420,61.529293
TEST_0421,146.08603
TEST_0422,892.3316
TEST_0423,75.318726
TEST_0424,762.1995
TEST_0425,151.1508
TEST_0426,54.3825
TEST_0427,446.82056
TEST_0428,330.34943
TEST_0429,178.09201
TEST_0430,54.649235
TEST_0431,177.70378
TEST_0432,210.96292
TEST_0433,305.32037
TEST_0434,605.8421
TEST_0435,1208.4232
TEST_0436,114.97669
TEST_0437,231.88791
TEST_0438,325.4094
TEST_0439,398.8741
TEST_0440,306.87903
TEST_0441,176.24455
TEST_0442,26.149267
TEST_0443,109.03638
TEST_0444,108.9145
TEST_0445,15.823509
TEST_0446,76.80579
TEST_0447,436.84518
TEST_0448,50.712837
TEST_0449,782.9244
TEST_0450,277.9624
TEST_0451,136.91684
TEST_0452,236.73122
TEST_0453,515.99097
TEST_0454,106.82698
TEST_0455,203.14204
TEST_0456,407.48508
TEST_0457,101.385635
TEST_0458,844.4306
TEST_0459,626.5091
TEST_0460,1309.8622
TEST_0461,420.3534
TEST_0462,35.871
TEST_0463,199.61293
TEST_0464,900.0499
TEST_0465,19.272747
TEST_0466,356.47253
TEST_0467,493.30038
TEST_0468,92.28707
TEST_0469,1552.0936
TEST_0470,244.70352
TEST_0471,46.68132
TEST_0472,45.10821
TEST_0473,917.1366
TEST_0474,1366.7963
TEST_0475,361.07187
TEST_0476,311.24576
TEST_0477,446.88593
TEST_0478,340.49585
TEST_0479,969.859
TEST_0480,683.4465
TEST_0481,88.2646
TEST_0482,64.12754
TEST_0483,162.9355
TEST_0484,366.99173
TEST_0485,108.48342
TEST_0486,848.30493
TEST_0487,31.259903
TEST_0488,18.982027
TEST_0489,82.91752
TEST_0490,35.005157
TEST_0491,23.634584
TEST_0492,56.405025
TEST_0493,66.1805
TEST_0494,303.54462
TEST_0495,66.0325
TEST_0496,24.033432
TEST_0497,85.206665
TEST_0498,730.26666
TEST_0499,59.12094
TEST_0500,241.70274
TEST_0501,302.63007
TEST_0502,450.8161
TEST_0503,63.00855
TEST_0504,190.34825
TEST_0505,244.00043
TEST_0506,117.69509
TEST_0507,21.729025
TEST_0508,975.4958
TEST_0509,314.84576
TEST_0510,201.97049
TEST_0511,35.64259
TEST_0512,204.47015
TEST_0513,183.8459
TEST_0514,70.632065
TEST_0515,51.832916
TEST_0516,69.94053
TEST_0517,49.78458
TEST_0518,63.70285
TEST_0519,26.930256
TEST_0520,820.9626
TEST_0521,222.22636
TEST_0522,181.48663
TEST_0523,321.875
TEST_0524,398.54108
TEST_0525,217.58646
TEST_0526,130.648
TEST_0527,32.904507
TEST_0528,199.58131
TEST_0529,37.396133
TEST_0530,156.82288
TEST_0531,583.14777
TEST_0532,111.30463
TEST_0533,261.9612
TEST_0534,546.70135
TEST_0535,268.9649
TEST_0536,257.09894
TEST_0537,10.402925
TEST_0538,57.391865
TEST_0539,212.7218
TEST_0540,543.93054
TEST_0541,911.3619
TEST_0542,55.23705
TEST_0543,81.62587
TEST_0544,1739.5533
TEST_0545,85.716034
TEST_0546,802.22345
TEST_0547,42.911972
