ID,수요량
TEST_0000,233.06256
TEST_0001,40.676178
TEST_0002,354.78113
TEST_0003,167.77231
TEST_0004,209.30243
TEST_0005,203.9588
TEST_0006,188.03003
TEST_0007,827.7185
TEST_0008,167.65398
TEST_0009,338.83536
TEST_0010,77.838
TEST_0011,83.25804
TEST_0012,137.3926
TEST_0013,217.82411
TEST_0014,114.95448
TEST_0015,48.565437
TEST_0016,54.244423
TEST_0017,373.27728
TEST_0018,195.97359
TEST_0019,20.479694
TEST_0020,53.522156
TEST_0021,61.421036
TEST_0022,62.540886
TEST_0023,45.881397
TEST_0024,384.93387
TEST_0025,64.360985
TEST_0026,237.73112
TEST_0027,806.00806
TEST_0028,808.1791
TEST_0029,400.53546
TEST_0030,329.86597
TEST_0031,428.04135
TEST_0032,51.3757
TEST_0033,76.20749
TEST_0034,516.06726
TEST_0035,1389.4526
TEST_0036,877.2141
TEST_0037,643.38806
TEST_0038,85.92307
TEST_0039,389.82574
TEST_0040,89.02959
TEST_0041,46.33248
TEST_0042,413.15482
TEST_0043,69.52135
TEST_0044,921.66833
TEST_0045,202.36955
TEST_0046,651.2342
TEST_0047,93.89803
TEST_0048,209.7488
TEST_0049,48.80359
TEST_0050,76.71189
TEST_0051,620.4132
TEST_0052,45.691116
TEST_0053,191.13489
TEST_0054,157.95041
TEST_0055,1138.1226
TEST_0056,41.645775
TEST_0057,137.90706
TEST_0058,275.50195
TEST_0059,2267.2378
TEST_0060,323.17133
TEST_0061,594.3143
TEST_0062,74.166595
TEST_0063,260.639
TEST_0064,253.32101
TEST_0065,993.71655
TEST_0066,251.7286
TEST_0067,64.383026
TEST_0068,608.59644
TEST_0069,343.91888
TEST_0070,312.846
TEST_0071,33.077667
TEST_0072,74.49389
TEST_0073,226.58722
TEST_0074,15.993097
TEST_0075,238.2702
TEST_0076,64.76842
TEST_0077,240.44653
TEST_0078,104.97534
TEST_0079,284.10565
TEST_0080,306.0658
TEST_0081,1005.2175
TEST_0082,96.14821
TEST_0083,532.329
TEST_0084,101.92158
TEST_0085,33.287186
TEST_0086,275.37347
TEST_0087,78.808525
TEST_0088,69.38324
TEST_0089,77.79623
TEST_0090,36.184395
TEST_0091,372.1712
TEST_0092,505.5423
TEST_0093,125.47128
TEST_0094,131.79625
TEST_0095,392.9051
TEST_0096,630.2772
TEST_0097,36.88499
TEST_0098,298.70535
TEST_0099,595.5873
TEST_0100,37.140697
TEST_0101,258.9319
TEST_0102,44.579464
TEST_0103,497.27106
TEST_0104,51.33934
TEST_0105,58.24478
TEST_0106,180.86156
TEST_0107,968.16315
TEST_0108,207.50223
TEST_0109,148.51743
TEST_0110,116.12284
TEST_0111,96.63718
TEST_0112,134.05879
TEST_0113,575.79407
TEST_0114,62.17478
TEST_0115,587.4445
TEST_0116,938.4101
TEST_0117,61.322342
TEST_0118,325.229
TEST_0119,289.8391
TEST_0120,403.7697
TEST_0121,74.425995
TEST_0122,332.4477
TEST_0123,56.636063
TEST_0124,609.49493
TEST_0125,56.95323
TEST_0126,136.49182
TEST_0127,167.29233
TEST_0128,249.89787
TEST_0129,417.40576
TEST_0130,239.17645
TEST_0131,84.9745
TEST_0132,284.1986
TEST_0133,189.832
TEST_0134,100.329475
TEST_0135,579.53265
TEST_0136,54.07537
TEST_0137,20.123413
TEST_0138,35.694675
TEST_0139,350.66052
TEST_0140,544.7642
TEST_0141,182.80386
TEST_0142,1199.728
TEST_0143,57.169594
TEST_0144,351.36166
TEST_0145,292.41415
TEST_0146,33.799164
TEST_0147,461.29114
TEST_0148,421.1561
TEST_0149,174.53307
TEST_0150,53.559795
TEST_0151,668.7929
TEST_0152,39.43341
TEST_0153,41.829647
TEST_0154,63.5038
TEST_0155,135.79843
TEST_0156,17.39949
TEST_0157,53.11342
TEST_0158,320.5781
TEST_0159,91.4637
TEST_0160,242.0148
TEST_0161,105.3765
TEST_0162,176.06557
TEST_0163,59.32014
TEST_0164,102.03053
TEST_0165,44.7522
TEST_0166,174.17035
TEST_0167,20.178295
TEST_0168,50.118828
TEST_0169,248.9486
TEST_0170,98.53463
TEST_0171,1117.6005
TEST_0172,202.18791
TEST_0173,506.81793
TEST_0174,353.90076
TEST_0175,469.2492
TEST_0176,347.42642
TEST_0177,48.557022
TEST_0178,91.57389
TEST_0179,460.50644
TEST_0180,115.0932
TEST_0181,249.0803
