ID,수요량
TEST_0000,234.14476
TEST_0001,45.459133
TEST_0002,379.24072
TEST_0003,169.54192
TEST_0004,212.53897
TEST_0005,212.18454
TEST_0006,166.72495
TEST_0007,833.48895
TEST_0008,174.65033
TEST_0009,365.52704
TEST_0010,84.248634
TEST_0011,82.44548
TEST_0012,141.10294
TEST_0013,215.81305
TEST_0014,98.60648
TEST_0015,46.62045
TEST_0016,44.297386
TEST_0017,367.0
TEST_0018,153.99234
TEST_0019,27.235096
TEST_0020,61.68479
TEST_0021,68.2785
TEST_0022,61.056202
TEST_0023,40.378654
TEST_0024,386.15247
TEST_0025,59.87333
TEST_0026,232.3974
TEST_0027,775.9751
TEST_0028,803.8181
TEST_0029,425.83807
TEST_0030,347.8007
TEST_0031,438.97543
TEST_0032,59.214264
TEST_0033,71.10929
TEST_0034,454.77393
TEST_0035,1418.4421
TEST_0036,1039.2107
TEST_0037,634.57434
TEST_0038,88.81922
TEST_0039,418.97333
TEST_0040,83.43931
TEST_0041,46.946686
TEST_0042,429.3067
TEST_0043,63.728664
TEST_0044,954.2313
TEST_0045,187.00009
TEST_0046,676.5598
TEST_0047,93.41563
TEST_0048,182.8872
TEST_0049,51.566208
TEST_0050,67.32821
TEST_0051,658.06396
TEST_0052,43.726124
TEST_0053,212.41693
TEST_0054,155.18573
TEST_0055,1117.9824
TEST_0056,40.80992
TEST_0057,103.19635
TEST_0058,273.232
TEST_0059,2328.488
TEST_0060,338.55664
TEST_0061,640.3392
TEST_0062,59.45462
TEST_0063,274.48175
TEST_0064,241.5184
TEST_0065,1000.4173
TEST_0066,217.62723
TEST_0067,60.278973
TEST_0068,585.3744
TEST_0069,377.86453
TEST_0070,280.7986
TEST_0071,55.189384
TEST_0072,67.70407
TEST_0073,224.46063
TEST_0074,27.152102
TEST_0075,241.70784
TEST_0076,55.235962
TEST_0077,236.23485
TEST_0078,136.52708
TEST_0079,307.66846
TEST_0080,321.3052
TEST_0081,1014.5878
TEST_0082,106.486404
TEST_0083,492.95605
TEST_0084,92.52854
TEST_0085,32.464344
TEST_0086,257.87152
TEST_0087,69.86572
TEST_0088,60.975616
TEST_0089,67.65755
TEST_0090,38.091778
TEST_0091,388.01562
TEST_0092,502.5816
TEST_0093,135.75404
TEST_0094,136.56427
TEST_0095,398.20294
TEST_0096,579.5262
TEST_0097,37.659454
TEST_0098,291.55652
TEST_0099,629.6563
TEST_0100,49.87899
TEST_0101,250.8179
TEST_0102,43.468132
TEST_0103,485.31805
TEST_0104,67.110054
TEST_0105,52.176773
TEST_0106,158.05386
TEST_0107,892.4939
TEST_0108,216.24084
TEST_0109,133.37837
TEST_0110,105.8764
TEST_0111,89.14888
