ID,수요량
TEST_0000,221.64618
TEST_0001,49.186577
TEST_0002,363.86462
TEST_0003,176.70859
TEST_0004,215.44379
TEST_0005,199.08415
TEST_0006,166.7893
TEST_0007,858.0437
TEST_0008,173.65059
TEST_0009,340.45105
TEST_0010,95.86302
TEST_0011,92.614426
TEST_0012,136.22247
TEST_0013,196.87335
TEST_0014,108.93272
TEST_0015,51.829865
TEST_0016,47.48128
TEST_0017,399.03854
TEST_0018,153.14325
TEST_0019,27.321789
TEST_0020,74.28945
TEST_0021,72.21246
TEST_0022,69.23446
TEST_0023,41.889355
TEST_0024,389.88998
TEST_0025,61.836735
TEST_0026,244.33629
TEST_0027,760.8464
TEST_0028,803.3579
TEST_0029,416.22803
TEST_0030,332.94302
TEST_0031,431.31818
TEST_0032,68.269684
TEST_0033,67.481445
TEST_0034,480.20404
TEST_0035,1518.8308
TEST_0036,1047.7522
TEST_0037,639.05853
TEST_0038,95.249115
TEST_0039,419.74567
TEST_0040,86.26437
TEST_0041,51.50844
TEST_0042,426.1486
TEST_0043,66.06716
TEST_0044,986.23126
TEST_0045,187.55817
TEST_0046,663.1677
TEST_0047,90.84668
TEST_0048,198.24878
TEST_0049,57.11036
TEST_0050,70.08023
TEST_0051,670.3277
TEST_0052,42.982914
TEST_0053,191.1842
TEST_0054,155.62476
TEST_0055,1172.5732
TEST_0056,43.20551
TEST_0057,114.798676
TEST_0058,263.2157
TEST_0059,2323.0312
TEST_0060,317.16022
TEST_0061,668.46936
TEST_0062,62.55208
TEST_0063,250.35428
TEST_0064,221.58064
TEST_0065,1052.0742
TEST_0066,206.76985
TEST_0067,63.520813
TEST_0068,595.80054
TEST_0069,385.45837
TEST_0070,304.94116
TEST_0071,49.464302
TEST_0072,73.70447
TEST_0073,214.22505
TEST_0074,19.379082
TEST_0075,212.64423
TEST_0076,60.976223
TEST_0077,252.54068
TEST_0078,112.77101
TEST_0079,296.2389
TEST_0080,319.66702
TEST_0081,997.6319
TEST_0082,109.51061
TEST_0083,494.11053
TEST_0084,91.6025
TEST_0085,33.559166
TEST_0086,265.79028
TEST_0087,74.70967
TEST_0088,67.99123
TEST_0089,69.65222
TEST_0090,43.90527
TEST_0091,409.07275
TEST_0092,503.09244
TEST_0093,118.31846
TEST_0094,126.129135
TEST_0095,397.93634
TEST_0096,572.10925
TEST_0097,49.76732
TEST_0098,288.09726
TEST_0099,650.9375
TEST_0100,49.125366
TEST_0101,213.48727
TEST_0102,43.70662
TEST_0103,468.44336
TEST_0104,91.04822
TEST_0105,56.75923
TEST_0106,152.19986
TEST_0107,911.35254
TEST_0108,205.69911
TEST_0109,134.05739
TEST_0110,107.8414
TEST_0111,92.93547
TEST_0112,142.0245
TEST_0113,553.92786
TEST_0114,54.916775
TEST_0115,633.87134
TEST_0116,929.24023
TEST_0117,58.760986
TEST_0118,285.85724
TEST_0119,299.6238
TEST_0120,389.92224
TEST_0121,60.905533
TEST_0122,347.0173
TEST_0123,59.980957
TEST_0124,607.8396
TEST_0125,59.9295
TEST_0126,131.53497
TEST_0127,167.86343
TEST_0128,240.32713
TEST_0129,384.62238
TEST_0130,244.23425
TEST_0131,82.91937
TEST_0132,290.896
TEST_0133,178.13103
TEST_0134,89.48847
TEST_0135,570.2471
TEST_0136,56.8283
TEST_0137,29.460052
TEST_0138,44.322884
TEST_0139,387.59518
TEST_0140,567.5961
TEST_0141,197.37186
TEST_0142,1272.5404
TEST_0143,66.592384
TEST_0144,396.0411
TEST_0145,273.2269
TEST_0146,38.117256
TEST_0147,458.40686
TEST_0148,392.51196
TEST_0149,177.77336
TEST_0150,55.88958
TEST_0151,650.817
TEST_0152,32.783295
TEST_0153,46.98815
TEST_0154,55.970406
TEST_0155,137.20943
TEST_0156,22.163197
TEST_0157,51.015533
TEST_0158,316.59863
TEST_0159,81.10376
TEST_0160,250.89629
TEST_0161,112.9929
TEST_0162,176.33551
TEST_0163,62.660187
TEST_0164,109.98765
TEST_0165,40.58268
TEST_0166,154.76042
TEST_0167,33.430256
TEST_0168,66.61482
TEST_0169,222.83713
TEST_0170,80.205826
TEST_0171,1076.0314
TEST_0172,217.07343
TEST_0173,512.19
TEST_0174,376.07385
TEST_0175,437.0155
TEST_0176,407.33398
TEST_0177,49.083694
TEST_0178,98.628426
TEST_0179,459.9516
TEST_0180,124.682976
TEST_0181,255.5264
TEST_0182,495.58072
TEST_0183,38.26648
TEST_0184,363.13348
TEST_0185,181.94815
TEST_0186,643.2649
TEST_0187,53.364677
TEST_0188,385.6988
TEST_0189,94.01486
TEST_0190,116.13932
TEST_0191,33.763443
TEST_0192,726.2698
TEST_0193,42.37861
TEST_0194,2680.9585
TEST_0195,107.88426
TEST_0196,38.02269
TEST_0197,27.864372
TEST_0198,249.00504
