ID,수요량
TEST_0000,256.3173
TEST_0001,38.147156
TEST_0002,317.74243
TEST_0003,157.56245
TEST_0004,233.27493
TEST_0005,195.0914
TEST_0006,204.34882
TEST_0007,811.9583
TEST_0008,176.3687
TEST_0009,346.94827
TEST_0010,87.24396
TEST_0011,83.94601
TEST_0012,127.31654
TEST_0013,207.53355
TEST_0014,123.03525
TEST_0015,43.050774
TEST_0016,48.295662
TEST_0017,389.1521
TEST_0018,244.2484
TEST_0019,24.979206
TEST_0020,50.08676
TEST_0021,69.817474
TEST_0022,58.78036
TEST_0023,50.497726
TEST_0024,391.18964
TEST_0025,61.528683
TEST_0026,248.85648
TEST_0027,872.9748
TEST_0028,789.1708
TEST_0029,417.56915
TEST_0030,342.5334
TEST_0031,454.06302
TEST_0032,56.12056
TEST_0033,79.543274
TEST_0034,438.66785
TEST_0035,1434.1082
TEST_0036,864.1053
TEST_0037,651.5224
TEST_0038,86.860855
TEST_0039,388.18948
TEST_0040,107.36167
TEST_0041,42.92428
TEST_0042,390.01147
TEST_0043,64.80298
TEST_0044,869.5913
TEST_0045,219.17441
TEST_0046,653.83905
TEST_0047,86.83185
TEST_0048,230.50629
TEST_0049,40.54603
TEST_0050,78.82528
TEST_0051,637.02124
TEST_0052,41.15557
TEST_0053,214.23062
TEST_0054,159.73193
TEST_0055,1158.5155
TEST_0056,32.253685
TEST_0057,125.61455
TEST_0058,279.34442
TEST_0059,2200.0376
TEST_0060,311.04663
TEST_0061,604.03973
TEST_0062,70.11498
TEST_0063,288.48193
TEST_0064,235.94215
TEST_0065,962.38904
TEST_0066,259.4752
TEST_0067,68.38277
TEST_0068,634.95056
TEST_0069,345.0202
TEST_0070,236.00241
TEST_0071,39.121544
TEST_0072,71.66302
TEST_0073,216.39499
TEST_0074,14.899447
TEST_0075,249.15187
TEST_0076,62.833427
TEST_0077,273.3614
TEST_0078,111.83455
TEST_0079,306.1232
TEST_0080,320.47186
TEST_0081,1003.8875
TEST_0082,93.70125
TEST_0083,504.8868
TEST_0084,96.29345
TEST_0085,31.130526
TEST_0086,285.86206
TEST_0087,74.26313
TEST_0088,63.967915
TEST_0089,74.3076
TEST_0090,33.85926
TEST_0091,395.68042
TEST_0092,486.78378
TEST_0093,142.6435
TEST_0094,132.86601
TEST_0095,405.1779
TEST_0096,611.4424
TEST_0097,40.653973
TEST_0098,280.64557
TEST_0099,586.1935
TEST_0100,20.446882
TEST_0101,301.4877
TEST_0102,39.082844
TEST_0103,464.8673
TEST_0104,45.521694
TEST_0105,64.6974
TEST_0106,178.76146
TEST_0107,1158.3131
TEST_0108,203.33795
TEST_0109,130.64862
TEST_0110,128.92947
TEST_0111,90.761696
TEST_0112,126.87696
TEST_0113,535.9817
TEST_0114,66.77374
TEST_0115,558.4259
TEST_0116,885.39825
TEST_0117,61.35059
TEST_0118,355.82315
TEST_0119,301.37338
TEST_0120,374.90375
TEST_0121,76.18683
TEST_0122,335.32037
TEST_0123,55.17915
TEST_0124,566.89667
TEST_0125,70.21143
TEST_0126,141.69914
TEST_0127,168.12254
TEST_0128,269.17264
TEST_0129,410.52692
TEST_0130,273.19458
TEST_0131,92.9406
TEST_0132,313.26462
TEST_0133,185.30614
TEST_0134,97.104996
TEST_0135,594.1747
TEST_0136,49.099976
TEST_0137,15.618833
TEST_0138,42.94475
TEST_0139,387.7009
TEST_0140,565.7155
TEST_0141,189.6946
TEST_0142,1176.1968
TEST_0143,56.458603
TEST_0144,323.4608
TEST_0145,309.03177
TEST_0146,30.350317
TEST_0147,490.67062
TEST_0148,449.66818
TEST_0149,179.79944
TEST_0150,58.083996
TEST_0151,660.5211
TEST_0152,32.881165
TEST_0153,38.5664
TEST_0154,62.537758
TEST_0155,160.12643
TEST_0156,11.465812
TEST_0157,46.373978
TEST_0158,313.59137
TEST_0159,95.49301
TEST_0160,261.146
TEST_0161,106.72923
TEST_0162,185.32443
TEST_0163,52.616302
TEST_0164,102.1153
TEST_0165,37.95626
TEST_0166,191.84645
TEST_0167,26.000334
TEST_0168,51.34795
TEST_0169,256.02017
TEST_0170,112.05899
TEST_0171,1082.9097
TEST_0172,223.30511
TEST_0173,449.2071
TEST_0174,324.42065
TEST_0175,461.7936
TEST_0176,371.79065
TEST_0177,43.862244
TEST_0178,104.63844
TEST_0179,445.0849
TEST_0180,108.293625
TEST_0181,232.0163
TEST_0182,532.8355
TEST_0183,28.840109
TEST_0184,352.4311
TEST_0185,232.75607
TEST_0186,676.44836
TEST_0187,53.341866
TEST_0188,374.00687
TEST_0189,88.064224
TEST_0190,103.11527
TEST_0191,28.510986
TEST_0192,724.7771
TEST_0193,40.84418
TEST_0194,2330.0405
TEST_0195,123.13191
TEST_0196,21.078989
TEST_0197,25.467434
TEST_0198,302.47867
TEST_0199,312.71143
TEST_0200,425.62213
TEST_0201,33.735947
TEST_0202,45.774498
TEST_0203,266.44266
TEST_0204,111.175995
TEST_0205,196.00739
TEST_0206,297.60318
TEST_0207,134.1308
TEST_0208,364.68637
TEST_0209,52.401203
TEST_0210,43.18185
TEST_0211,89.748985
TEST_0212,200.60402
TEST_0213,391.6137
TEST_0214,487.31528
TEST_0215,47.62352
TEST_0216,576.0879
TEST_0217,105.151344
TEST_0218,47.05491
TEST_0219,423.68777
TEST_0220,619.06445
TEST_0221,692.3944
TEST_0222,103.86684
TEST_0223,81.65704
TEST_0224,135.12955
TEST_0225,191.26773
TEST_0226,170.20648
TEST_0227,200.383
TEST_0228,24.740612
TEST_0229,457.39746
TEST_0230,57.545456
TEST_0231,518.45294
TEST_0232,103.944275
TEST_0233,206.78629
TEST_0234,214.4323
TEST_0235,90.85991
TEST_0236,52.966278
TEST_0237,111.64732
TEST_0238,159.97282
TEST_0239,97.49452
TEST_0240,41.56739
TEST_0241,28.889788
TEST_0242,1279.3319
TEST_0243,219.1112
TEST_0244,435.27612
TEST_0245,170.44373
TEST_0246,77.16642
TEST_0247,50.237877
TEST_0248,196.57242
TEST_0249,80.70619
TEST_0250,58.4295
TEST_0251,339.32983
TEST_0252,244.68489
TEST_0253,95.575195
TEST_0254,527.8867
TEST_0255,609.79315
TEST_0256,78.68927
TEST_0257,1208.0001
TEST_0258,113.47167
TEST_0259,282.78943
TEST_0260,32.06703
TEST_0261,664.1224
TEST_0262,1022.84424
TEST_0263,111.31358
TEST_0264,100.567406
TEST_0265,72.80412
TEST_0266,768.5292
TEST_0267,371.261
TEST_0268,18.0051
TEST_0269,544.1579
TEST_0270,325.37857
TEST_0271,102.94854
TEST_0272,42.98594
TEST_0273,123.23684
TEST_0274,163.66759
TEST_0275,43.156914
TEST_0276,228.64117
TEST_0277,239.99086
TEST_0278,72.866455
TEST_0279,410.8608
TEST_0280,59.065907
TEST_0281,61.477837
TEST_0282,204.77077
TEST_0283,60.1298
TEST_0284,90.24036
TEST_0285,24.143147
TEST_0286,343.47205
TEST_0287,25.111338
TEST_0288,103.3751
