ID,수요량
TEST_0000,225.06506
TEST_0001,39.16914
TEST_0002,405.03683
TEST_0003,196.88437
TEST_0004,204.41357
TEST_0005,199.95341
TEST_0006,171.13483
TEST_0007,809.9961
TEST_0008,165.44286
TEST_0009,365.00082
TEST_0010,80.11055
TEST_0011,95.93754
TEST_0012,157.91956
TEST_0013,178.58197
TEST_0014,108.04883
TEST_0015,53.8128
TEST_0016,44.95979
TEST_0017,441.87076
TEST_0018,127.06647
TEST_0019,22.294878
TEST_0020,57.86073
TEST_0021,64.74574
TEST_0022,61.563465
TEST_0023,36.79959
TEST_0024,411.19086
TEST_0025,58.338097
TEST_0026,257.1221
TEST_0027,756.6062
TEST_0028,783.4074
TEST_0029,423.12717
TEST_0030,352.58737
TEST_0031,425.2897
TEST_0032,58.343502
TEST_0033,66.48436
TEST_0034,475.5532
TEST_0035,1574.0565
TEST_0036,1020.063
TEST_0037,661.6327
TEST_0038,87.85476
TEST_0039,438.82352
TEST_0040,89.42228
TEST_0041,49.691116
TEST_0042,427.41733
TEST_0043,67.962814
TEST_0044,977.1067
TEST_0045,177.74994
TEST_0046,665.1124
TEST_0047,91.76522
TEST_0048,189.3646
TEST_0049,57.146526
TEST_0050,64.653145
TEST_0051,666.7043
TEST_0052,45.3965
TEST_0053,197.24341
TEST_0054,149.69333
TEST_0055,1160.4823
TEST_0056,36.251854
TEST_0057,102.00063
TEST_0058,261.69736
TEST_0059,2370.8147
TEST_0060,327.87122
TEST_0061,696.35504
TEST_0062,47.92844
TEST_0063,251.22475
TEST_0064,209.1238
TEST_0065,980.402
TEST_0066,202.11938
TEST_0067,53.625374
TEST_0068,652.3931
TEST_0069,393.8018
TEST_0070,319.37628
TEST_0071,40.422894
TEST_0072,73.29092
TEST_0073,201.8947
TEST_0074,20.274414
TEST_0075,206.39557
TEST_0076,62.028374
TEST_0077,234.96944
TEST_0078,94.8607
TEST_0079,298.28278
TEST_0080,309.56537
TEST_0081,987.1198
TEST_0082,115.98517
TEST_0083,499.28317
TEST_0084,82.49067
TEST_0085,40.193737
TEST_0086,263.24036
TEST_0087,65.70471
TEST_0088,56.45155
TEST_0089,72.11574
TEST_0090,40.42799
TEST_0091,402.99423
TEST_0092,500.54407
TEST_0093,124.712135
TEST_0094,137.97653
TEST_0095,411.13345
TEST_0096,530.1544
TEST_0097,37.404724
TEST_0098,296.06888
TEST_0099,642.5005
TEST_0100,49.58508
TEST_0101,199.86308
TEST_0102,36.091305
TEST_0103,463.44818
TEST_0104,76.04752
TEST_0105,52.439754
TEST_0106,128.96999
TEST_0107,847.02106
TEST_0108,209.5786
TEST_0109,133.02063
TEST_0110,107.24913
TEST_0111,97.025314
TEST_0112,138.12927
TEST_0113,516.43384
TEST_0114,51.126507
TEST_0115,635.2651
TEST_0116,937.1326
TEST_0117,65.899864
TEST_0118,270.0215
TEST_0119,299.77655
TEST_0120,475.74033
TEST_0121,55.25576
TEST_0122,341.0929
TEST_0123,53.751007
TEST_0124,682.6717
TEST_0125,61.081833
TEST_0126,129.52058
TEST_0127,173.42311
TEST_0128,213.78412
TEST_0129,406.1193
TEST_0130,230.66986
TEST_0131,77.27661
TEST_0132,297.9609
TEST_0133,174.9024
TEST_0134,98.09191
TEST_0135,576.3672
TEST_0136,53.755276
TEST_0137,25.110027
TEST_0138,49.11014
TEST_0139,392.01508
TEST_0140,564.7819
TEST_0141,194.58557
TEST_0142,1212.2131
TEST_0143,45.50644
TEST_0144,421.69675
TEST_0145,273.60052
TEST_0146,34.427986
TEST_0147,445.84943
TEST_0148,419.71622
TEST_0149,187.83116
TEST_0150,59.675896
TEST_0151,607.84
TEST_0152,32.718143
TEST_0153,45.890278
TEST_0154,58.78629
TEST_0155,143.08357
TEST_0156,23.988625
TEST_0157,53.369537
TEST_0158,342.8344
TEST_0159,82.44487
TEST_0160,237.4506
TEST_0161,105.92673
TEST_0162,183.00673
TEST_0163,51.760418
TEST_0164,100.064255
TEST_0165,41.150185
TEST_0166,170.02406
TEST_0167,29.809488
TEST_0168,51.270172
TEST_0169,218.74437
TEST_0170,83.41949
TEST_0171,1062.8861
TEST_0172,224.96416
TEST_0173,527.4982
TEST_0174,370.4404
TEST_0175,423.25638
TEST_0176,403.68417
TEST_0177,39.528442
TEST_0178,76.72427
TEST_0179,437.36078
TEST_0180,130.06096
TEST_0181,284.14902
TEST_0182,509.85236
TEST_0183,33.598648
TEST_0184,396.23444
TEST_0185,182.09787
TEST_0186,669.058
TEST_0187,60.241154
TEST_0188,378.32153
TEST_0189,94.192215
TEST_0190,114.95366
TEST_0191,32.10539
TEST_0192,728.2038
TEST_0193,36.345524
TEST_0194,2538.2327
TEST_0195,112.58156
TEST_0196,43.250664
TEST_0197,21.89331
TEST_0198,230.56245
TEST_0199,264.36334
TEST_0200,387.93536
TEST_0201,33.831
TEST_0202,39.092915
TEST_0203,240.59357
TEST_0204,104.47516
TEST_0205,176.63632
TEST_0206,212.01714
TEST_0207,139.18077
TEST_0208,344.61768
TEST_0209,50.362244
TEST_0210,43.82231
TEST_0211,85.96119
TEST_0212,242.501
TEST_0213,414.04315
TEST_0214,480.39774
TEST_0215,48.272854
TEST_0216,590.0605
TEST_0217,113.13965
TEST_0218,41.97764
TEST_0219,477.26474
TEST_0220,666.2807
TEST_0221,693.16223
TEST_0222,94.06298
TEST_0223,78.27729
TEST_0224,144.69186
TEST_0225,157.14091
TEST_0226,176.84682
TEST_0227,184.46597
TEST_0228,25.71407
TEST_0229,441.26276
TEST_0230,55.29601
TEST_0231,461.4231
TEST_0232,97.14998
TEST_0233,207.15149
TEST_0234,207.35336
TEST_0235,89.85234
TEST_0236,59.260616
TEST_0237,103.33035
TEST_0238,184.82872
TEST_0239,81.408295
TEST_0240,38.689945
TEST_0241,28.013685
TEST_0242,1052.2565
TEST_0243,196.06062
TEST_0244,448.73846
TEST_0245,157.87463
TEST_0246,59.051224
TEST_0247,50.901363
TEST_0248,194.35628
TEST_0249,70.86709
TEST_0250,33.80395
TEST_0251,350.2824
TEST_0252,235.8468
TEST_0253,79.1903
TEST_0254,563.52155
TEST_0255,569.8253
TEST_0256,82.26429
TEST_0257,1263.9841
TEST_0258,111.00215
TEST_0259,289.1344
TEST_0260,35.99995
TEST_0261,681.5315
TEST_0262,1046.2194
TEST_0263,109.78253
TEST_0264,102.56057
TEST_0265,69.68751
TEST_0266,798.39594
TEST_0267,405.81058
TEST_0268,23.073605
TEST_0269,513.8269
TEST_0270,295.56094
TEST_0271,90.99547
TEST_0272,37.51769
TEST_0273,124.28965
TEST_0274,142.75725
TEST_0275,57.79491
TEST_0276,204.20288
TEST_0277,248.05382
TEST_0278,72.79284
TEST_0279,475.03967
TEST_0280,57.88211
TEST_0281,51.20042
TEST_0282,197.05566
TEST_0283,70.175545
TEST_0284,84.2987
TEST_0285,32.280178
TEST_0286,358.36798
TEST_0287,32.37874
TEST_0288,85.855095
TEST_0289,110.006226
TEST_0290,466.521
TEST_0291,62.49929
TEST_0292,178.80226
TEST_0293,196.55688
TEST_0294,32.122993
TEST_0295,241.14597
TEST_0296,19.876003
TEST_0297,70.80576
TEST_0298,941.19
TEST_0299,245.79051
TEST_0300,44.356
TEST_0301,136.98058
TEST_0302,561.86865
TEST_0303,135.1469
TEST_0304,338.9275
TEST_0305,221.17862
TEST_0306,108.502174
TEST_0307,42.927025
TEST_0308,201.58664
TEST_0309,473.31485
TEST_0310,60.439137
TEST_0311,64.25094
TEST_0312,59.788204
TEST_0313,129.82387
TEST_0314,79.218864
TEST_0315,56.132305
TEST_0316,187.58992
TEST_0317,31.23049
TEST_0318,545.26263
TEST_0319,170.41699
TEST_0320,29.640818
TEST_0321,28.991356
TEST_0322,108.56142
TEST_0323,140.10732
TEST_0324,47.01615
TEST_0325,290.59818
TEST_0326,925.2361
TEST_0327,305.62256
TEST_0328,181.89507
TEST_0329,48.435028
TEST_0330,60.472294
TEST_0331,183.45354
TEST_0332,65.74247
TEST_0333,74.03711
TEST_0334,126.93608
TEST_0335,179.67355
TEST_0336,635.57996
TEST_0337,31.641964
TEST_0338,214.3021
TEST_0339,66.22579
TEST_0340,69.057465
TEST_0341,404.42706
TEST_0342,195.66113
TEST_0343,69.1059
TEST_0344,44.945538
TEST_0345,80.3929
TEST_0346,157.48984
TEST_0347,162.00748
TEST_0348,152.8119
TEST_0349,178.26375
TEST_0350,650.8279
TEST_0351,731.4413
TEST_0352,77.19494
TEST_0353,629.04285
TEST_0354,66.96309
TEST_0355,345.254
TEST_0356,44.75883
TEST_0357,83.84956
TEST_0358,263.83713
TEST_0359,275.9328
TEST_0360,23.093803
TEST_0361,451.0119
TEST_0362,74.27784
TEST_0363,80.94195
TEST_0364,375.12668
TEST_0365,93.98171
TEST_0366,47.446426
TEST_0367,419.93393
TEST_0368,265.76315
TEST_0369,39.112743
TEST_0370,52.608063
TEST_0371,138.68642
TEST_0372,285.64505
TEST_0373,310.89157
TEST_0374,236.65929
TEST_0375,515.492
TEST_0376,39.302
TEST_0377,78.24071
TEST_0378,38.86909
TEST_0379,184.60779
TEST_0380,61.071877
TEST_0381,98.82517
TEST_0382,287.29712
TEST_0383,34.26285
TEST_0384,31.43147
TEST_0385,74.28949
TEST_0386,258.17645
TEST_0387,81.0828
TEST_0388,611.08356
TEST_0389,27.899708
TEST_0390,111.952354
TEST_0391,40.58821
TEST_0392,19.88715
TEST_0393,305.9745
TEST_0394,167.57327
TEST_0395,64.82327
TEST_0396,30.861973
TEST_0397,452.4325
TEST_0398,187.5733
TEST_0399,211.88417
TEST_0400,54.205044
TEST_0401,82.01456
TEST_0402,34.160713
TEST_0403,53.491432
TEST_0404,98.24583
TEST_0405,63.684914
TEST_0406,122.06337
TEST_0407,28.041761
TEST_0408,120.40334
TEST_0409,57.583122
TEST_0410,33.776524
TEST_0411,175.04814
TEST_0412,229.73482
TEST_0413,429.23837
TEST_0414,19.16994
TEST_0415,457.4749
TEST_0416,305.7159
TEST_0417,172.09583
TEST_0418,24.203548
TEST_0419,44.97833
TEST_0420,58.724674
TEST_0421,138.27518
TEST_0422,953.6898
TEST_0423,64.017456
TEST_0424,705.7651
TEST_0425,158.11563
TEST_0426,54.39302
TEST_0427,455.94354
TEST_0428,308.96307
TEST_0429,166.63527
TEST_0430,62.710903
TEST_0431,167.27103
TEST_0432,214.10472
TEST_0433,309.08243
TEST_0434,564.1478
TEST_0435,1224.3727
TEST_0436,115.70982
TEST_0437,222.79999
TEST_0438,342.00803
TEST_0439,399.3913
TEST_0440,303.50317
TEST_0441,171.72235
TEST_0442,45.337585
TEST_0443,97.335175
TEST_0444,92.54619
TEST_0445,33.57934
TEST_0446,64.43795
TEST_0447,433.53622
TEST_0448,44.768284
TEST_0449,832.8046
TEST_0450,303.70605
TEST_0451,120.83995
TEST_0452,190.71562
TEST_0453,535.9431
TEST_0454,108.002914
TEST_0455,212.31093
TEST_0456,384.85388
TEST_0457,112.97873
TEST_0458,835.03986
TEST_0459,574.0947
TEST_0460,1376.3436
TEST_0461,442.37985
TEST_0462,28.47782
TEST_0463,209.73772
TEST_0464,778.3894
TEST_0465,29.29147
TEST_0466,340.0884
TEST_0467,462.71774
TEST_0468,112.15719
TEST_0469,1557.8271
TEST_0470,217.76073
TEST_0471,49.086044
TEST_0472,88.52763
TEST_0473,967.8059
TEST_0474,1513.5576
TEST_0475,342.89728
TEST_0476,246.64394
TEST_0477,516.50287
TEST_0478,358.7002
TEST_0479,924.24036
TEST_0480,715.6916
TEST_0481,85.15171
TEST_0482,71.8686
TEST_0483,189.35088
TEST_0484,423.97974
TEST_0485,101.0087
TEST_0486,887.1823
TEST_0487,38.74142
TEST_0488,19.684341
TEST_0489,82.476715
TEST_0490,35.399418
TEST_0491,25.869055
TEST_0492,53.60696
TEST_0493,67.29519
TEST_0494,306.44974
TEST_0495,55.917988
TEST_0496,26.751324
TEST_0497,70.9317
TEST_0498,676.624
TEST_0499,55.71686
TEST_0500,225.77315
TEST_0501,310.7286
TEST_0502,430.7926
TEST_0503,62.37626
TEST_0504,169.0774
TEST_0505,222.56844
TEST_0506,106.81599
TEST_0507,33.365833
TEST_0508,906.0316
TEST_0509,325.80493
TEST_0510,195.57346
TEST_0511,31.041145
TEST_0512,177.20003
TEST_0513,185.84883
TEST_0514,64.83385
TEST_0515,53.55497
TEST_0516,64.3836
TEST_0517,58.854565
TEST_0518,52.96689
TEST_0519,28.033443
TEST_0520,807.9711
TEST_0521,202.20305
TEST_0522,182.27235
TEST_0523,309.36594
TEST_0524,441.00168
TEST_0525,205.92862
TEST_0526,170.82024
TEST_0527,31.675186
TEST_0528,201.41231
TEST_0529,39.01197
TEST_0530,145.15065
TEST_0531,566.7581
TEST_0532,102.68273
TEST_0533,279.85944
TEST_0534,532.78064
TEST_0535,224.83023
TEST_0536,248.52081
TEST_0537,30.766186
TEST_0538,55.192158
TEST_0539,181.7346
TEST_0540,489.7212
TEST_0541,867.99817
TEST_0542,43.610218
TEST_0543,63.638065
TEST_0544,1666.5258
TEST_0545,63.887
TEST_0546,863.5992
TEST_0547,40.98466
TEST_0548,1190.142
TEST_0549,136.38908
TEST_0550,69.94327
TEST_0551,323.18027
TEST_0552,39.78697
TEST_0553,466.27173
TEST_0554,831.154
TEST_0555,59.5313
TEST_0556,471.57773
TEST_0557,364.52124
TEST_0558,25.359104
TEST_0559,70.19805
TEST_0560,80.48077
TEST_0561,318.69675
TEST_0562,270.0794
TEST_0563,435.11972
TEST_0564,28.25546
TEST_0565,57.596066
TEST_0566,512.4098
TEST_0567,450.6043
TEST_0568,24.591948
TEST_0569,834.3273
TEST_0570,1126.0106
TEST_0571,182.19417
TEST_0572,73.9468
TEST_0573,733.6259
TEST_0574,155.12224
TEST_0575,874.87915
TEST_0576,614.032
TEST_0577,39.383167
TEST_0578,55.35343
TEST_0579,562.3065
TEST_0580,42.57234
TEST_0581,50.562626
TEST_0582,32.071312
TEST_0583,67.05281
TEST_0584,196.32074
TEST_0585,64.85301
