ID,수요량
TEST_0000,226.13908
TEST_0001,43.14228
TEST_0002,348.3473
TEST_0003,199.30038
TEST_0004,236.53043
TEST_0005,188.42075
TEST_0006,138.82726
TEST_0007,873.93835
TEST_0008,186.48734
TEST_0009,388.43118
TEST_0010,79.803665
TEST_0011,82.06529
TEST_0012,172.63715
TEST_0013,208.11223
TEST_0014,98.253494
TEST_0015,53.298103
TEST_0016,53.970303
TEST_0017,329.26416
TEST_0018,95.065506
TEST_0019,30.72253
TEST_0020,53.254204
TEST_0021,67.86091
TEST_0022,65.63599
TEST_0023,42.448498
TEST_0024,367.38855
TEST_0025,67.1284
TEST_0026,197.9859
TEST_0027,713.8192
TEST_0028,763.3082
TEST_0029,409.87677
TEST_0030,342.36243
TEST_0031,423.87146
TEST_0032,57.055145
TEST_0033,67.6196
TEST_0034,508.1413
TEST_0035,1544.9634
TEST_0036,997.01526
TEST_0037,621.6089
TEST_0038,101.02993
TEST_0039,421.21353
TEST_0040,73.63984
TEST_0041,38.322105
TEST_0042,444.86115
TEST_0043,63.193382
TEST_0044,1004.0934
TEST_0045,175.2887
TEST_0046,684.61664
TEST_0047,94.31911
TEST_0048,133.23228
TEST_0049,65.92335
TEST_0050,73.42126
TEST_0051,664.9077
TEST_0052,47.689453
TEST_0053,187.6824
TEST_0054,169.89427
TEST_0055,1129.6499
TEST_0056,39.76507
TEST_0057,123.76656
TEST_0058,264.14777
TEST_0059,2303.896
TEST_0060,354.02972
TEST_0061,687.91736
TEST_0062,58.214928
TEST_0063,276.438
TEST_0064,221.9261
TEST_0065,1128.5507
TEST_0066,196.43182
TEST_0067,65.74485
TEST_0068,547.1056
TEST_0069,403.63196
TEST_0070,340.472
TEST_0071,39.87909
TEST_0072,72.02901
TEST_0073,191.3651
TEST_0074,24.28496
TEST_0075,250.62756
TEST_0076,59.19757
TEST_0077,225.96732
TEST_0078,125.61664
TEST_0079,334.23804
TEST_0080,327.83887
TEST_0081,967.82117
TEST_0082,95.97712
