ID,수요량
TEST_0000,226.2809
TEST_0001,36.617096
TEST_0002,355.8938
TEST_0003,179.45285
TEST_0004,226.45724
TEST_0005,211.18036
TEST_0006,159.95529
TEST_0007,818.2794
TEST_0008,181.50931
TEST_0009,385.68805
TEST_0010,70.35586
TEST_0011,61.710335
TEST_0012,159.73059
TEST_0013,244.81726
TEST_0014,106.11234
TEST_0015,56.345253
TEST_0016,56.260536
TEST_0017,313.82437
TEST_0018,126.86373
TEST_0019,8.684219
TEST_0020,59.065117
TEST_0021,57.053875
TEST_0022,67.309586
TEST_0023,32.335407
TEST_0024,382.8922
TEST_0025,60.797054
TEST_0026,218.80125
TEST_0027,776.433
TEST_0028,771.70435
TEST_0029,377.60132
TEST_0030,339.5415
TEST_0031,369.7202
TEST_0032,53.479446
TEST_0033,95.46037
TEST_0034,592.3951
TEST_0035,1430.4856
TEST_0036,787.7057
TEST_0037,626.1814
TEST_0038,85.33324
TEST_0039,350.7019
TEST_0040,73.150085
TEST_0041,49.3025
TEST_0042,425.66644
TEST_0043,76.45087
TEST_0044,899.26465
TEST_0045,189.26518
TEST_0046,679.99036
TEST_0047,109.60121
TEST_0048,152.32507
TEST_0049,66.35507
TEST_0050,71.587364
TEST_0051,599.5615
TEST_0052,48.980736
TEST_0053,192.86075
TEST_0054,176.45105
TEST_0055,1009.4084
TEST_0056,47.599434
TEST_0057,135.86734
TEST_0058,303.48752
TEST_0059,2093.4692
TEST_0060,389.58148
TEST_0061,604.8865
TEST_0062,84.64885
TEST_0063,317.0851
TEST_0064,262.84467
TEST_0065,904.32715
TEST_0066,236.72919
TEST_0067,72.925446
TEST_0068,618.4646
TEST_0069,366.57062
TEST_0070,338.52765
TEST_0071,27.063873
TEST_0072,87.54372
TEST_0073,266.45453
TEST_0074,19.175205
TEST_0075,239.54378
TEST_0076,51.92915
TEST_0077,215.14954
TEST_0078,133.80411
TEST_0079,321.47314
TEST_0080,308.74615
TEST_0081,938.37897
TEST_0082,102.17363
TEST_0083,547.94226
TEST_0084,96.89051
TEST_0085,13.760029
TEST_0086,236.58679
TEST_0087,79.81715
TEST_0088,62.53247
TEST_0089,79.30049
TEST_0090,43.75397
TEST_0091,388.3005
TEST_0092,495.04858
TEST_0093,136.19186
TEST_0094,122.94338
TEST_0095,332.55872
TEST_0096,658.5018
TEST_0097,36.391014
TEST_0098,313.67206
TEST_0099,551.96936
TEST_0100,61.6792
TEST_0101,192.71036
TEST_0102,44.41017
TEST_0103,535.2503
TEST_0104,56.76165
TEST_0105,36.625565
TEST_0106,171.30444
TEST_0107,768.56714
TEST_0108,233.9883
TEST_0109,167.08266
TEST_0110,104.87547
TEST_0111,98.78286
TEST_0112,120.35069
TEST_0113,568.066
TEST_0114,52.76642
TEST_0115,625.7969
TEST_0116,994.3237
TEST_0117,56.924736
TEST_0118,269.72223
TEST_0119,242.29657
TEST_0120,415.84778
TEST_0121,94.49716
TEST_0122,348.31635
TEST_0123,63.7593
TEST_0124,680.33936
TEST_0125,67.88468
TEST_0126,135.62523
TEST_0127,153.00626
TEST_0128,258.40616
TEST_0129,462.57153
TEST_0130,212.89606
TEST_0131,62.57489
TEST_0132,282.08597
TEST_0133,233.85626
TEST_0134,95.480865
TEST_0135,583.9498
TEST_0136,69.59811
TEST_0137,24.945026
TEST_0138,33.33317
TEST_0139,318.4361
TEST_0140,506.30963
TEST_0141,176.80063
TEST_0142,1139.9766
TEST_0143,53.05872
TEST_0144,383.33386
TEST_0145,283.49622
TEST_0146,32.327404
TEST_0147,397.18512
TEST_0148,430.5174
TEST_0149,171.34569
TEST_0150,59.82405
TEST_0151,658.35205
TEST_0152,38.761322
TEST_0153,51.509163
TEST_0154,63.329376
TEST_0155,102.98389
TEST_0156,13.890154
TEST_0157,60.610573
TEST_0158,381.3631
TEST_0159,88.93918
TEST_0160,263.9756
TEST_0161,116.49722
TEST_0162,154.98053
TEST_0163,61.23572
TEST_0164,105.38736
TEST_0165,50.06752
