ID,수요량
TEST_0000,235.11665
TEST_0001,36.497334
TEST_0002,365.70486
TEST_0003,175.44519
TEST_0004,236.13455
TEST_0005,188.65536
TEST_0006,178.6569
TEST_0007,815.04425
TEST_0008,173.83763
TEST_0009,354.15088
TEST_0010,77.02844
TEST_0011,86.5549
TEST_0012,134.3857
TEST_0013,224.34308
TEST_0014,104.36675
TEST_0015,48.87064
TEST_0016,54.760323
TEST_0017,349.38965
TEST_0018,177.10611
TEST_0019,22.635336
TEST_0020,52.564045
TEST_0021,54.512733
TEST_0022,67.93038
TEST_0023,42.38853
TEST_0024,380.64423
TEST_0025,61.257942
TEST_0026,238.42812
TEST_0027,800.547
TEST_0028,822.5251
TEST_0029,406.5781
TEST_0030,318.58084
TEST_0031,418.4187
TEST_0032,53.28102
TEST_0033,80.09859
TEST_0034,530.7197
TEST_0035,1538.3065
TEST_0036,866.9252
TEST_0037,621.0221
TEST_0038,91.928406
TEST_0039,390.26978
TEST_0040,96.846565
TEST_0041,51.445454
TEST_0042,417.66406
TEST_0043,74.99432
TEST_0044,924.2275
TEST_0045,177.88367
TEST_0046,669.91614
TEST_0047,86.21048
TEST_0048,184.1875
TEST_0049,54.1433
TEST_0050,78.406784
TEST_0051,661.13226
TEST_0052,42.36163
TEST_0053,200.95204
TEST_0054,148.86407
TEST_0055,1131.4344
TEST_0056,39.487175
TEST_0057,129.94739
TEST_0058,276.5692
TEST_0059,2251.68
TEST_0060,312.5102
TEST_0061,600.14185
TEST_0062,68.31184
TEST_0063,252.95264
TEST_0064,242.92955
TEST_0065,986.351
TEST_0066,213.21938
TEST_0067,64.41438
TEST_0068,598.78906
TEST_0069,337.94608
TEST_0070,318.12546
TEST_0071,48.686504
TEST_0072,69.48866
TEST_0073,242.22144
TEST_0074,12.782581
TEST_0075,230.4405
TEST_0076,69.81239
TEST_0077,230.46089
TEST_0078,95.16551
TEST_0079,290.4828
TEST_0080,315.855
TEST_0081,974.6658
TEST_0082,96.81217
TEST_0083,532.65967
TEST_0084,95.12908
TEST_0085,28.207361
TEST_0086,256.6512
TEST_0087,78.62393
TEST_0088,74.79846
TEST_0089,83.99863
TEST_0090,38.822495
TEST_0091,373.4846
TEST_0092,504.75586
TEST_0093,124.33529
TEST_0094,119.25817
TEST_0095,360.21362
TEST_0096,616.1634
TEST_0097,41.01438
TEST_0098,288.30627
TEST_0099,586.7216
TEST_0100,40.29723
TEST_0101,249.13927
TEST_0102,43.199566
TEST_0103,481.7436
TEST_0104,57.754055
TEST_0105,55.50132
TEST_0106,160.26775
TEST_0107,925.452
TEST_0108,220.29782
TEST_0109,153.67943
TEST_0110,112.47494
TEST_0111,89.31937
TEST_0112,138.03278
TEST_0113,522.43256
TEST_0114,62.324505
TEST_0115,580.90375
TEST_0116,974.8109
TEST_0117,64.9953
TEST_0118,332.63757
TEST_0119,307.50415
TEST_0120,359.76465
TEST_0121,68.14578
TEST_0122,335.51773
TEST_0123,60.948704
TEST_0124,608.726
TEST_0125,57.947784
TEST_0126,124.382286
TEST_0127,157.3865
TEST_0128,242.16435
TEST_0129,405.84583
TEST_0130,226.0992
TEST_0131,77.49917
TEST_0132,294.2566
TEST_0133,185.81686
TEST_0134,93.19477
TEST_0135,573.8308
TEST_0136,49.311043
TEST_0137,9.002754
TEST_0138,54.861786
TEST_0139,352.69388
TEST_0140,567.14703
TEST_0141,175.80832
TEST_0142,1193.4468
TEST_0143,53.236217
TEST_0144,347.52563
TEST_0145,289.76395
TEST_0146,31.092863
TEST_0147,500.06934
TEST_0148,411.61523
TEST_0149,180.49442
TEST_0150,61.818
TEST_0151,653.51654
TEST_0152,35.346085
TEST_0153,41.123196
TEST_0154,65.94856
TEST_0155,135.56322
TEST_0156,17.04243
TEST_0157,56.395264
TEST_0158,336.76328
TEST_0159,94.91398
TEST_0160,255.5563
TEST_0161,106.0455
TEST_0162,168.29245
TEST_0163,51.52965
TEST_0164,109.77126
TEST_0165,46.348553
TEST_0166,156.29782
TEST_0167,32.029957
TEST_0168,45.747925
TEST_0169,255.8198
TEST_0170,83.38254
TEST_0171,1073.1613
TEST_0172,210.83235
TEST_0173,505.31396
TEST_0174,397.51498
TEST_0175,459.41595
TEST_0176,353.26788
TEST_0177,49.96218
TEST_0178,78.08708
TEST_0179,498.89185
TEST_0180,130.40489
TEST_0181,263.15088
TEST_0182,503.11017
TEST_0183,32.36735
TEST_0184,351.73773
TEST_0185,182.4642
TEST_0186,626.173
TEST_0187,34.996956
TEST_0188,366.63922
TEST_0189,88.61658
TEST_0190,108.84821
TEST_0191,25.803967
TEST_0192,719.46265
TEST_0193,40.666462
TEST_0194,2524.8643
TEST_0195,113.5326
TEST_0196,22.973137
TEST_0197,23.224487
TEST_0198,245.35995
TEST_0199,273.1381
TEST_0200,406.68134
TEST_0201,34.846153
TEST_0202,46.186825
