ID,수요량
TEST_0000,194.44226
TEST_0001,39.3568
TEST_0002,377.73743
TEST_0003,181.25752
TEST_0004,222.97256
TEST_0005,205.90292
TEST_0006,155.19612
TEST_0007,807.07166
TEST_0008,174.00623
TEST_0009,363.17712
TEST_0010,69.219925
TEST_0011,83.16703
TEST_0012,159.20175
TEST_0013,230.26932
TEST_0014,96.06969
TEST_0015,54.563057
TEST_0016,58.25608
TEST_0017,328.52075
TEST_0018,107.93715
TEST_0019,15.959104
TEST_0020,64.05387
TEST_0021,61.422142
TEST_0022,67.34032
TEST_0023,38.37858
TEST_0024,369.34448
TEST_0025,62.932472
TEST_0026,210.37534
TEST_0027,794.9114
TEST_0028,774.90405
TEST_0029,373.60657
TEST_0030,326.29547
TEST_0031,367.8874
TEST_0032,51.314316
TEST_0033,84.9606
TEST_0034,595.3318
TEST_0035,1446.0479
TEST_0036,807.474
TEST_0037,611.6925
TEST_0038,87.69502
TEST_0039,399.32608
TEST_0040,67.70384
TEST_0041,48.351006
TEST_0042,443.20346
TEST_0043,77.23003
TEST_0044,956.2005
TEST_0045,184.37074
TEST_0046,688.79285
TEST_0047,104.072105
TEST_0048,150.75926
TEST_0049,59.911995
TEST_0050,82.66253
TEST_0051,604.4226
TEST_0052,49.539143
TEST_0053,184.68814
TEST_0054,168.80771
TEST_0055,1033.7604
TEST_0056,45.261246
TEST_0057,147.18266
TEST_0058,280.54718
TEST_0059,2219.7725
TEST_0060,367.0716
TEST_0061,604.31946
TEST_0062,71.41278
TEST_0063,284.62933
TEST_0064,246.67944
TEST_0065,944.6543
TEST_0066,207.76132
TEST_0067,70.06085
TEST_0068,601.8307
TEST_0069,349.20056
TEST_0070,350.6869
TEST_0071,30.807262
TEST_0072,79.45057
TEST_0073,255.0628
TEST_0074,13.249476
TEST_0075,225.1474
TEST_0076,58.284683
TEST_0077,194.27513
TEST_0078,126.76959
TEST_0079,291.72076
TEST_0080,310.11917
TEST_0081,954.15906
TEST_0082,101.23856
TEST_0083,548.0936
TEST_0084,100.51468
TEST_0085,22.70511
TEST_0086,230.81677
TEST_0087,80.14319
TEST_0088,71.362915
TEST_0089,81.58737
TEST_0090,41.759415
TEST_0091,373.39673
TEST_0092,514.6012
TEST_0093,139.98552
TEST_0094,126.91004
TEST_0095,356.3541
TEST_0096,650.8812
TEST_0097,36.574356
TEST_0098,319.7534
TEST_0099,581.194
TEST_0100,68.317245
TEST_0101,207.11201
TEST_0102,48.020885
TEST_0103,540.5956
TEST_0104,65.11146
TEST_0105,50.308865
TEST_0106,182.64304
TEST_0107,734.14795
TEST_0108,233.5337
TEST_0109,169.1196
TEST_0110,102.77337
TEST_0111,98.74863
TEST_0112,136.72339
TEST_0113,572.64825
TEST_0114,51.686676
TEST_0115,597.9288
TEST_0116,1026.9922
TEST_0117,59.2732
TEST_0118,286.63846
TEST_0119,279.0125
TEST_0120,393.867
TEST_0121,75.04934
TEST_0122,331.13617
TEST_0123,67.44778
TEST_0124,698.7495
TEST_0125,57.482407
TEST_0126,140.47386
TEST_0127,157.90947
TEST_0128,243.11664
TEST_0129,450.17365
TEST_0130,207.85915
TEST_0131,66.03761
TEST_0132,264.33252
TEST_0133,212.62993
TEST_0134,97.60231
TEST_0135,592.8999
TEST_0136,64.84961
TEST_0137,23.802551
TEST_0138,35.56129
TEST_0139,287.05197
TEST_0140,513.4753
TEST_0141,186.95596
TEST_0142,1179.6611
TEST_0143,54.46833
TEST_0144,388.2567
TEST_0145,282.80225
TEST_0146,32.885155
TEST_0147,409.5913
TEST_0148,400.68024
TEST_0149,169.70181
TEST_0150,60.46741
TEST_0151,642.17725
TEST_0152,39.410805
TEST_0153,50.521896
TEST_0154,63.31498
TEST_0155,108.7465
TEST_0156,19.178078
TEST_0157,65.171524
TEST_0158,369.00327
TEST_0159,92.08447
TEST_0160,267.1615
TEST_0161,111.43647
TEST_0162,167.54765
TEST_0163,62.088135
TEST_0164,104.08687
TEST_0165,43.26319
TEST_0166,180.35837
TEST_0167,19.070889
TEST_0168,52.53983
TEST_0169,228.83333
TEST_0170,67.35262
TEST_0171,1141.0105
TEST_0172,172.13762
TEST_0173,531.4478
TEST_0174,429.51398
TEST_0175,464.9333
TEST_0176,354.55075
TEST_0177,56.647545
TEST_0178,74.031166
TEST_0179,516.25916
TEST_0180,144.31636
TEST_0181,251.84973
TEST_0182,462.84552
TEST_0183,33.798412
TEST_0184,346.99493
TEST_0185,149.47862
TEST_0186,582.8596
TEST_0187,45.763863
TEST_0188,363.3216
TEST_0189,106.93184
TEST_0190,124.90669
TEST_0191,38.607933
TEST_0192,747.17993
TEST_0193,42.870213
TEST_0194,2701.3154
TEST_0195,106.22896
TEST_0196,25.593857
TEST_0197,29.175518
TEST_0198,213.60655
TEST_0199,236.38754
TEST_0200,372.61856
TEST_0201,35.432316
TEST_0202,48.46063
TEST_0203,225.0593
TEST_0204,85.85181
TEST_0205,177.27214
TEST_0206,257.7699
