ID,수요량
TEST_0000,225.05374
TEST_0001,49.54995
TEST_0002,367.24243
TEST_0003,179.15787
TEST_0004,210.83582
TEST_0005,196.96262
TEST_0006,165.44511
TEST_0007,852.6371
TEST_0008,175.5284
TEST_0009,346.39053
TEST_0010,95.17934
TEST_0011,90.38896
TEST_0012,138.3055
TEST_0013,194.31747
TEST_0014,112.09541
TEST_0015,53.282238
TEST_0016,47.042694
TEST_0017,397.72144
TEST_0018,159.34323
TEST_0019,29.39547
TEST_0020,71.814415
TEST_0021,72.62669
TEST_0022,71.043564
TEST_0023,43.680367
TEST_0024,390.94116
TEST_0025,62.223507
TEST_0026,227.7618
TEST_0027,752.55664
TEST_0028,810.11536
TEST_0029,419.52942
TEST_0030,334.8661
TEST_0031,439.78595
TEST_0032,68.42883
TEST_0033,68.50499
TEST_0034,468.78503
TEST_0035,1550.945
TEST_0036,1045.0001
TEST_0037,643.57263
TEST_0038,97.04007
TEST_0039,422.85638
TEST_0040,84.37688
TEST_0041,49.952526
TEST_0042,422.0495
TEST_0043,64.40953
TEST_0044,1000.76135
TEST_0045,188.68204
TEST_0046,662.6244
TEST_0047,88.58984
TEST_0048,202.50172
TEST_0049,57.556786
TEST_0050,70.812836
TEST_0051,687.3759
TEST_0052,43.824684
TEST_0053,190.72876
TEST_0054,157.34767
TEST_0055,1150.162
TEST_0056,44.37363
TEST_0057,116.64111
TEST_0058,262.5692
TEST_0059,2295.444
TEST_0060,318.07996
TEST_0061,687.42883
TEST_0062,62.0959
TEST_0063,248.79019
TEST_0064,222.85547
TEST_0065,1039.2817
TEST_0066,211.97348
TEST_0067,66.887566
TEST_0068,602.94214
TEST_0069,383.7997
TEST_0070,296.31146
TEST_0071,49.832714
TEST_0072,74.533844
TEST_0073,208.53632
TEST_0074,21.286617
TEST_0075,215.22519
TEST_0076,59.98937
TEST_0077,240.21414
TEST_0078,117.52463
TEST_0079,290.06342
TEST_0080,318.2312
TEST_0081,1010.46277
TEST_0082,102.56338
TEST_0083,495.5383
TEST_0084,92.36434
TEST_0085,35.831528
TEST_0086,264.69937
TEST_0087,73.91937
TEST_0088,68.923874
TEST_0089,70.29382
TEST_0090,43.01406
TEST_0091,392.81937
TEST_0092,510.98242
TEST_0093,115.354324
TEST_0094,126.33565
TEST_0095,401.2202
TEST_0096,561.8148
TEST_0097,48.858494
TEST_0098,279.6271
TEST_0099,652.87823
TEST_0100,47.24601
TEST_0101,218.61195
TEST_0102,43.673035
TEST_0103,481.37997
TEST_0104,89.466125
TEST_0105,52.565296
TEST_0106,149.76273
TEST_0107,901.947
TEST_0108,205.56247
TEST_0109,134.1195
TEST_0110,106.69327
TEST_0111,90.09413
TEST_0112,141.6384
TEST_0113,556.7342
TEST_0114,56.45719
TEST_0115,628.3165
TEST_0116,921.53973
TEST_0117,60.35406
TEST_0118,284.5661
TEST_0119,302.73682
TEST_0120,393.23242
TEST_0121,64.58427
TEST_0122,347.9286
TEST_0123,61.14408
TEST_0124,611.7257
TEST_0125,57.651917
TEST_0126,133.65881
TEST_0127,175.03943
TEST_0128,231.11818
TEST_0129,388.8203
TEST_0130,242.89352
TEST_0131,85.032684
TEST_0132,293.32184
TEST_0133,179.92146
TEST_0134,88.67143
TEST_0135,556.485
TEST_0136,57.287766
TEST_0137,30.57087
TEST_0138,46.703266
TEST_0139,383.4496
TEST_0140,574.32996
TEST_0141,189.87802
TEST_0142,1275.8663
TEST_0143,64.71897
TEST_0144,399.52777
TEST_0145,277.19238
TEST_0146,39.742794
TEST_0147,452.63058
TEST_0148,405.5025
TEST_0149,176.67334
TEST_0150,57.125553
TEST_0151,642.9228
TEST_0152,35.104046
TEST_0153,45.341125
TEST_0154,57.70394
TEST_0155,142.21109
TEST_0156,24.017315
TEST_0157,51.177757
TEST_0158,320.39383
TEST_0159,81.56091
TEST_0160,238.40585
TEST_0161,112.54739
TEST_0162,177.76778
TEST_0163,59.84474
TEST_0164,110.05311
TEST_0165,42.362915
TEST_0166,153.14297
TEST_0167,35.238415
TEST_0168,65.527855
TEST_0169,221.8551
TEST_0170,81.4753
TEST_0171,1090.8229
TEST_0172,215.59305
TEST_0173,509.63968
TEST_0174,375.68195
TEST_0175,438.47366
TEST_0176,403.25867
TEST_0177,48.47473
TEST_0178,97.02907
TEST_0179,459.35767
TEST_0180,127.13793
TEST_0181,261.44434
TEST_0182,492.08478
TEST_0183,40.856037
TEST_0184,363.34454
TEST_0185,188.44876
TEST_0186,641.2993
TEST_0187,51.543964
TEST_0188,380.66302
TEST_0189,98.27024
TEST_0190,111.216415
TEST_0191,35.06668
TEST_0192,736.63513
TEST_0193,43.862488
TEST_0194,2704.168
TEST_0195,110.9716
TEST_0196,38.66625
TEST_0197,29.921288
TEST_0198,252.67003
TEST_0199,261.5344
TEST_0200,391.69952
TEST_0201,39.861423
TEST_0202,46.269573
TEST_0203,236.63885
TEST_0204,109.52786
TEST_0205,181.33804
TEST_0206,231.52287
TEST_0207,133.32893
TEST_0208,348.31512
TEST_0209,61.37538
TEST_0210,47.358135
TEST_0211,90.943535
TEST_0212,228.69072
TEST_0213,392.98547
TEST_0214,493.18558
TEST_0215,45.38561
TEST_0216,547.18445
TEST_0217,106.68582
TEST_0218,49.998337
TEST_0219,491.92633
TEST_0220,652.9523
TEST_0221,698.1927
TEST_0222,101.63256
TEST_0223,83.18425
TEST_0224,139.4818
TEST_0225,153.57932
TEST_0226,155.05235
TEST_0227,186.89241
TEST_0228,35.834152
TEST_0229,473.34747
TEST_0230,65.47356
TEST_0231,472.12372
TEST_0232,101.25476
TEST_0233,214.29105
TEST_0234,215.54535
TEST_0235,100.319534
TEST_0236,55.434174
TEST_0237,98.117714
TEST_0238,172.65845
TEST_0239,89.740845
TEST_0240,45.220627
TEST_0241,36.81389
TEST_0242,1098.3396
TEST_0243,204.51065
TEST_0244,436.10852
TEST_0245,166.04442
TEST_0246,65.78862
