ID,수요량
TEST_0000,224.33191
TEST_0001,48.569935
TEST_0002,365.31384
TEST_0003,177.83475
TEST_0004,208.66174
TEST_0005,198.81949
TEST_0006,170.75229
TEST_0007,863.6074
TEST_0008,174.53323
TEST_0009,346.63257
TEST_0010,98.56884
TEST_0011,88.644165
TEST_0012,138.44809
TEST_0013,194.63037
TEST_0014,105.286064
TEST_0015,53.198418
TEST_0016,48.301277
TEST_0017,395.26175
TEST_0018,159.70227
TEST_0019,27.725754
TEST_0020,73.24007
TEST_0021,68.05539
TEST_0022,70.708
TEST_0023,42.879093
TEST_0024,378.18042
TEST_0025,64.4129
TEST_0026,223.29373
TEST_0027,770.1802
TEST_0028,807.0286
TEST_0029,426.5241
TEST_0030,330.32605
TEST_0031,447.17062
TEST_0032,63.896523
TEST_0033,66.5218
TEST_0034,483.72247
TEST_0035,1498.2709
TEST_0036,1032.0193
TEST_0037,629.99
TEST_0038,97.17903
TEST_0039,429.3829
TEST_0040,80.64681
TEST_0041,53.290054
TEST_0042,418.65787
TEST_0043,66.88459
TEST_0044,986.2626
TEST_0045,193.28929
TEST_0046,667.0991
TEST_0047,86.563896
TEST_0048,199.20758
TEST_0049,55.17355
TEST_0050,69.301704
TEST_0051,674.5127
TEST_0052,47.315235
TEST_0053,196.37596
TEST_0054,161.69489
TEST_0055,1195.4631
TEST_0056,42.282394
TEST_0057,117.945786
TEST_0058,269.4405
TEST_0059,2331.6758
TEST_0060,326.31915
TEST_0061,660.942
TEST_0062,61.55945
TEST_0063,257.69724
TEST_0064,226.56042
TEST_0065,1022.83496
TEST_0066,205.63757
TEST_0067,67.34418
TEST_0068,589.3126
TEST_0069,391.25317
TEST_0070,305.7574
TEST_0071,50.047325
TEST_0072,72.79903
TEST_0073,211.79619
TEST_0074,20.970116
TEST_0075,213.05301
TEST_0076,55.561905
TEST_0077,237.67853
TEST_0078,115.98013
TEST_0079,300.33002
TEST_0080,323.66214
TEST_0081,1023.4492
TEST_0082,112.66945
TEST_0083,503.1632
TEST_0084,91.627426
TEST_0085,34.20389
TEST_0086,261.36377
TEST_0087,73.40221
TEST_0088,69.06051
TEST_0089,71.87207
TEST_0090,41.518356
TEST_0091,400.4071
TEST_0092,510.20258
TEST_0093,119.41548
TEST_0094,129.78389
TEST_0095,404.40424
TEST_0096,558.6416
TEST_0097,48.489872
TEST_0098,288.34943
TEST_0099,667.2206
TEST_0100,51.40673
TEST_0101,219.66455
TEST_0102,43.205593
TEST_0103,497.1301
TEST_0104,79.75046
TEST_0105,58.25398
TEST_0106,152.41948
TEST_0107,923.7516
TEST_0108,204.34859
TEST_0109,134.9755
TEST_0110,105.88557
TEST_0111,93.316765
TEST_0112,144.12292
TEST_0113,563.05493
TEST_0114,55.786465
TEST_0115,609.2192
TEST_0116,915.8576
TEST_0117,59.872902
TEST_0118,297.65018
TEST_0119,303.7494
TEST_0120,401.94348
TEST_0121,64.93645
TEST_0122,345.8053
TEST_0123,60.127357
TEST_0124,613.96277
TEST_0125,57.69692
TEST_0126,130.44315
TEST_0127,170.15637
TEST_0128,240.88121
TEST_0129,387.85568
TEST_0130,231.94974
TEST_0131,83.71838
TEST_0132,289.61255
TEST_0133,184.21388
TEST_0134,92.06126
TEST_0135,576.51294
TEST_0136,58.894154
TEST_0137,27.575218
TEST_0138,47.286964
TEST_0139,385.5942
TEST_0140,562.81287
TEST_0141,195.02904
TEST_0142,1276.27
TEST_0143,64.90718
TEST_0144,405.55615
TEST_0145,283.2423
TEST_0146,39.195824
TEST_0147,466.12018
TEST_0148,387.5549
TEST_0149,177.5315
TEST_0150,58.365753
TEST_0151,665.6986
TEST_0152,30.579094
TEST_0153,45.264435
TEST_0154,57.981792
TEST_0155,143.11429
TEST_0156,21.20507
TEST_0157,51.96672
TEST_0158,321.02307
TEST_0159,84.90357
TEST_0160,242.4955
TEST_0161,114.105774
TEST_0162,181.64314
TEST_0163,59.221634
TEST_0164,106.00244
TEST_0165,40.19453
TEST_0166,154.91248
TEST_0167,36.386497
TEST_0168,62.737736
TEST_0169,230.03622
TEST_0170,87.044785
TEST_0171,1113.4922
TEST_0172,230.16867
TEST_0173,515.76843
TEST_0174,381.3506
TEST_0175,439.16135
TEST_0176,411.69113
TEST_0177,48.872593
TEST_0178,96.79848
TEST_0179,474.71762
TEST_0180,124.68539
TEST_0181,268.21954
TEST_0182,488.82288
TEST_0183,37.26406
TEST_0184,376.71768
TEST_0185,180.59354
TEST_0186,638.90076
TEST_0187,54.85769
TEST_0188,383.5089
TEST_0189,98.6189
TEST_0190,115.127716
TEST_0191,33.314373
TEST_0192,741.3503
TEST_0193,43.733658
TEST_0194,2684.6484
TEST_0195,108.34653
TEST_0196,36.74613
TEST_0197,28.854633
TEST_0198,247.844
TEST_0199,261.7218
TEST_0200,393.67844
TEST_0201,38.829166
TEST_0202,47.098488
